EXPOCODE 33RO20071215 WHP-ID P18 CRUISE DATES 20071217 TO 20080216 20160216SIOCCHCBG                                                                                                                                                                                                  *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6    CCL4  CHLORA     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC13  TCARBN  ALKALI    FCO2  PH_SWS  PH_TMP                 QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG PMOL/KG   UG/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE UMOL/KG UMOL/KG    UATM           DEG C                      *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         ******* ******* ******* ******* *******                              *
       4       1      17   11017   209.6 11.3893 34.6651     8.1 34.6639     6.8   36.60   26.00    0.02    2.56   0.628   0.360  0.2125  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2272.4  2307.9    -9.0  7.3982   25.00 2222222222299999992292
       4       1      16   11016   270.2 10.6212 34.6493     4.3 34.6471     3.6   40.40   26.10    0.02    2.63   0.384   0.224  0.1060  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2282.8  2311.3    -9.0  7.3788   25.00 2222222222299999992292
       4       1      15   11015   345.5  9.4879 34.5850     4.3 34.5835     4.2   47.30   29.00    0.02    2.75   0.222   0.129  0.0708  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2291.8  2314.4    -9.0  7.3651   25.00 2222222222299999992292
       4       1      14   11014   419.3  8.2633 34.5033     5.1 34.5041     6.0   56.20   32.90    0.02    2.84   0.142   0.079  0.0598  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2298.6  2318.4    -9.0  7.3504   25.00 2222222222299999992292
       4       1      13   11013   493.9  7.4201 34.4888     4.5 34.4879     5.0   65.10   35.50    0.02    2.95   0.068   0.038  0.0553  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2310.5  2326.6    -9.0  7.3398   25.00 2222222222299999996292
       4       1      12   11012   574.6  6.6877 34.4715     5.6 34.4705     5.5   72.70   38.00    0.02    3.02   0.034   0.019  0.0412  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2319.5  2334.6    -9.0  7.3267   25.00 2222222222299999992292
       4       1      11   11010   624.3  6.3776 34.4729     5.4 34.4733     5.1   -9.00   -9.00   -9.00   -9.00   0.029   0.016  0.0297  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2325.1  2333.8    -9.0  7.3329   25.00 2222555522299999992292
       4       1      10   11011   789.5  5.3343 34.4899     8.1 34.4900     7.9   91.80   42.20    0.02    3.14   0.010   0.006  0.0695  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2341.3  2349.8    -9.0  7.3469   25.00 2222222222299999992292
       4       1       9   11009   938.7  4.7261 34.5235    10.1 34.5232    10.6  104.00   43.40    0.02    3.21   0.012   0.005  0.0183  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2355.8  2363.0    -9.0  7.3284   25.00 2222222222299999992292
       4       1       8   11008  1089.4  4.2525 34.5449    15.4 34.5454    15.4  112.90   44.00    0.02    3.22   0.011   0.002 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2362.5  2373.5    -9.0  7.3356   25.00 2222222222299999992292
       4       1       7   11007  1239.8  3.7097 34.5660    26.6 34.5672    28.0  123.70   43.90    0.02    3.14   0.014   0.004 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2368.8  2387.1    -9.0  7.3648   25.00 2222222222299999992292
       4       1       6   11006  1409.7  3.2853 34.5848    37.9 34.5859    37.8  133.70   43.20    0.02    3.07   0.010   0.003 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2371.7  2401.5    -9.0  7.3627   25.00 2222222222299999992292
       4       1       5   11005  1700.4  2.7096 34.6152    59.5 34.6166    59.0  145.50   42.00    0.02    2.91   0.016   0.003  0.0614  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2372.9  2413.0    -9.0  7.4262   25.00 2222222222299999992292
       4       1       4   11004  2100.5  2.1224 34.6445    87.0 34.6453    87.4  156.10   40.20    0.02    2.71   0.012   0.006  0.0420   0.009   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2367.9  2425.4    -9.0  7.4609   25.00 2222666222239999992292
       4       1       3   11003  2500.5  1.8762 34.6587   103.2 34.6602   102.3  159.70   39.30    0.02    2.61   0.003   0.003  0.0488   0.003   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2362.3  2431.5    -9.0  7.4857   25.00 2222666222239999992492
       4       1       2   11002  2901.2  1.7138 34.6688   115.1 34.6703   115.0  163.40   38.70    0.02    2.53   0.007   0.007  0.1380   0.003   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2357.2  2435.1    -9.0  7.5227   25.00 2222666222239999992292
       4       1       1   11001  3009.5  1.6976 34.6699   115.5 34.6709   114.7  164.80   38.60    0.02    2.52   0.009   0.010  0.0329   0.004   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2359.4  2436.7    -9.0  7.5321   25.00 2222222266639999996292
       5       1      24   11024     4.9 23.3666 34.7717   211.5 34.7741   212.8    2.10   -9.00   -9.00    0.36   1.870   1.182  1.0813  -9.000   -9.00   73.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2026.1  2316.5   343.8  8.0154   25.00 2222222222299299996222
       5       1      23   11023    19.6 23.3705 34.7739   211.7 34.7809   212.2    2.00    0.10   -9.00    0.38   1.858   1.173  1.1291  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2028.3  2317.8   344.8  8.0080   25.00 2222222266699999992222
       5       1      22   11022    42.0 21.5700 34.6321   192.8 34.4604   180.8    5.70    3.70    0.45    0.76   1.845   1.161  1.1400  -9.000   -9.00   72.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2080.4  2295.9   502.2  7.8808   25.00 2222222222299299992222
       5       1      21   11021    66.7 16.0383 34.1691   113.2 34.2210   111.7   13.50   14.40    0.06    1.44   2.318   1.361  1.1351  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2155.2  2273.9   904.4  7.6662   25.00 2222222222299999992262
       5       1      20   11020    92.0 14.4068 34.4985    46.7 34.4988    47.2   24.00   23.00    0.02    2.16   1.828   1.069  0.7346  -9.000   -9.00   53.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2224.5  2289.6  1372.4  7.5171   25.00 2222222222299299992222
       5       1      19   11019   116.3 13.2321 34.5338    29.7 34.5262    30.5   28.70   25.00    0.01    2.36   1.593   0.923  0.5922  -9.000   -9.00   51.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2242.8  2291.5  1556.6  7.4562   25.00 2222222222299299992222
       5       1      18   11018   141.6 12.2089 34.5433    24.7 34.5463    25.2   30.80   26.00    0.01    2.40   1.358   0.767  0.3968  -9.000   -9.00   50.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2248.6  2293.0  1633.2  7.4413   25.00 2222222222299299992222
       5       1      17   11017   182.4 11.4792 34.6147    13.2 34.6200    11.7   34.80   26.40   -9.00    2.53   0.844   0.478  0.2029  -9.000   -9.00   47.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2263.9  2302.2  1734.3  7.4220   25.00 2222222222299299992222
       5       1      16   11016   249.9 10.5683 34.6136     6.8 34.6117     6.5   39.60   26.90   -9.00    2.65   0.479   0.271  0.1120  -9.000   -9.00   45.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2273.8  2305.3    -9.0  7.3905   25.00 2222222222299299993292
       5       1      15   11015   324.0  9.5657 34.5774     4.4 34.5752     5.3   45.90   28.60   -9.00    2.76   0.256   0.147  0.0144  -9.000   -9.00   43.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2286.3  2310.7    -9.0  7.3661   25.00 2222222222299299992292
       5       1      14   11014   399.9  8.7888 34.5564     4.1 34.5546     5.5   51.40   30.80   -9.00    2.86   0.114   0.066  0.0405  -9.000   -9.00   42.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2293.7  2316.0    -9.0  7.3608   25.00 2222222222299299992292
       5       1      13   11013   475.9  7.9257 34.5325     3.6 34.5338     4.2   61.10   33.20   -9.00    2.97   0.077   0.044  0.0505  -9.000   -9.00   41.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2307.1  2324.6    -9.0  7.3530   25.00 2222222222299299992292
       5       1      12   11012   566.4  7.0192 34.5077     3.8 34.5072     4.7   70.70   36.40   -9.00    3.06   0.039   0.022  0.0394  -9.000   -9.00   40.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2318.9  2331.4  2099.0  7.3392   25.00 2222222222299299996222
       5       1      11   11010   699.5  5.9873 34.4980     4.9 34.4967     5.5   83.30   39.90   -9.00    3.15   0.020   0.010  0.0214  -9.000   -9.00   39.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2333.0  2345.1    -9.0  7.2394   25.00 2222222222299299992492
       5       1      10   11011   849.9  5.0782 34.5195     7.1 34.5196     7.0   97.40   42.60   -9.00    3.24   0.012   0.005  0.0497  -9.000   -9.00   38.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2349.6  2356.9    -9.0  7.3241   25.00 2222222222299299992292
       5       1       9   11009  1000.7  4.4711 34.5404    12.6 34.5405    13.0  108.10   43.90   -9.00    3.27   0.013   0.008  0.0623  -9.000   -9.00   38.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2358.9  2367.2  2182.0  7.3290   25.00 2222222222299299992222
       5       1       8   11008  1150.1  3.9096 34.5589    21.7 34.5584    22.1  120.40   43.70   -9.00    3.21   0.018   0.005  0.0146  -9.000   -9.00   38.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2366.9  2380.2    -9.0  7.3454   25.00 2222222222299299992292
       5       1       7   11007  1332.4  3.3784 34.5815    35.1 34.5810    36.1  131.10   43.30   -9.00    3.14   0.011   0.002  0.0476  -9.000   -9.00   38.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2371.4  2394.0    -9.0  7.3719   25.00 2222222222299299992292
       5       1       6   11006  1531.7  2.9823 34.5995    48.9 34.6004    50.0  139.00   42.40   -9.00    3.03   0.009   0.004  0.0214  -9.000   -9.00   37.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2371.7  2409.5  1884.8  7.4005   25.00 2222222222299299992222
       5       1       5   11005  1867.6  2.3608 34.6315    75.4 34.6330    75.2  150.80   40.90   -9.00    2.85   0.011   0.003  0.0213  -9.000   -9.00   36.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2368.9  2419.5    -9.0  7.4457   25.00 2222222222299299992292
       5       1       4   11004  2266.7  1.9539 34.6554    95.6 34.6560    96.5  159.80   39.60   -9.00    2.71   0.008   0.005  0.0222   0.005   -9.00   37.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2366.3  2431.9  1501.5  7.4854   25.00 2222666222239299992422
       5       1       3   11003  2666.3  1.8035 34.6640   107.7 34.6651   108.0  161.10   38.90   -9.00    2.63   0.004   0.005  0.0204   0.004   -9.00   36.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2359.7  2441.6  1415.2  7.4979   25.00 2222666222239299992422
       5       1       2   11002  3067.3  1.6775 34.6716   116.5 34.6732   117.0  165.60   38.50   -9.00    2.57   0.010   0.011  0.0186   0.004   -9.00   36.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2357.4  2437.6  1355.6  7.5205   25.00 2222666222239299992222
       5       1       1   11001  3111.7  1.6682 34.6723   117.0 34.6741   116.9  166.40   38.50   -9.00    2.58   0.012   0.011  0.0265   0.004   -9.00   36.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2357.6  2336.4  1367.3  7.5275   25.00 2222222222239299996222
       6       1      24   11024    10.7 23.6067 34.7009   211.7 34.7054   213.6    1.70    0.10   -9.00    0.24   1.862   1.176  1.0764  -9.000    0.14   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2018.9  2311.5    -9.0  8.0278   25.00 2222222222292999996292
       6       1      23   11023    24.9 23.5056 34.6902   211.8 34.6214   212.0    2.10    0.30    0.03    0.28   1.936   1.206  1.0881  -9.000    0.28   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2023.9  2306.2    -9.0  8.0122   25.00 2222222222292999992292
       6       1      22   11022    49.8 17.9258 34.3447   141.9 34.3415   126.7   10.50   11.00    0.08    1.19  -9.000  -9.000 -9.0000  -9.000    0.15   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.4  2139.4  2283.5    -9.0  7.7306   25.00 2222222299992999922292
       6       1      21   11021    74.6 15.0337 34.2459    83.9 34.3279    -9.0   18.70   19.70    0.03    1.78   2.142   1.255  0.9551  -9.000    0.05   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2193.3  2276.9    -9.0  7.5704   25.00 2225222222292999992292
       6       1      20   11020   100.6 13.4653 34.3321    51.3 34.3435    52.3   23.30   23.60    0.01    2.04  -9.000  -9.000 -9.0000  -9.000    0.02   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.3  2215.5  2276.4    -9.0  7.5045   25.00 2222222299992999922292
       6       1      19   11019   125.0 12.5277 34.4618    32.0 34.4812    31.8   28.30   25.70    0.01    2.27   1.596   0.896  0.4856  -9.000    0.01   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2239.0  2285.9    -9.0  7.4580   25.00 2222222222292999992292
       6       1      18   11018   150.3 12.0861 34.5682    22.0 34.5783    21.0   31.30   26.00    0.01    2.38  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.4  2251.8  2293.5    -9.0  7.4360   25.00 2222222299992999922292
       6       1      17   11017   200.5 11.7632 34.6869     6.7 34.6843     6.7   33.00   25.50   -9.00    2.48   0.639   0.370  0.1815  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.3  2265.4  2302.5    -9.0  7.4213   25.00 2222222222292999922292
       6       1      16   11016   249.3 10.7182 34.6072    11.0 34.6060     9.9   37.00   26.60    0.01    2.53  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.7  2271.9  2302.2    -9.0  7.4049   25.00 2222222299992999942292
       6       1      15   11015   325.2  9.9178 34.6087     3.9 34.6111     3.6   43.00   27.40   -9.00    2.68   0.240   0.139  0.0658  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.3  2286.7  2309.3    -9.0  7.3715   25.00 2222222222299999922292
       6       1      14   11014   400.8  8.8112 34.5362     5.7 34.5288     5.8   51.60   31.50   -9.00    2.78  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.3  2295.1  2312.8    -9.0  7.3622   25.00 2222222299999999922292
       6       1      13   11013   474.0  8.0113 34.5259     3.8 34.5257     3.8   59.60   33.60   -9.00    2.90   0.079   0.046  0.0407  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.3  2305.4  2320.5    -9.0  7.3492   25.00 2222222222299999926292
       6       1      12   11012   549.3  7.2530 34.5115     4.0 34.5115     3.8   67.90   36.00   -9.00    2.99  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2316.2  2331.4    -9.0  7.3478   25.00 2222222299999999992292
       6       1      11   11010   649.2  6.1723 34.4787     5.6 34.4786     5.8   79.60   39.70   -9.00    3.06   0.019   0.010 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.4  2327.1  2337.2    -9.0  7.3349   25.00 2222222222299999922292
       6       1      10   11011   751.0  5.5323 34.4828     7.6 34.4822     7.0   88.50   41.70   -9.00    3.11  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.4  2338.4  2345.6    -9.0  7.3239   25.00 2222222299999999922292
       6       1       9   11009   900.3  4.7880 34.5130    10.1 34.5139    10.4  102.00   43.30   -9.00    3.17   0.010   0.004  0.0489  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2353.7  2361.3    -9.0  7.3356   25.00 2222222222299999992292
       6       1       8   11008  1050.0  4.1650 34.5373    17.8 34.5382    17.8  114.60   43.90   -9.00    3.17  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.4  2363.7  2374.5    -9.0  7.3428   25.00 2222222299999999922292
       6       1       7   11007  1199.7  3.7164 34.5661    26.2 34.5676    26.1  124.50   43.70   -9.00    3.14   0.015   0.004  0.0402  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.4  2368.8  2387.9    -9.0  7.3531   25.00 2222222222299999922292
       6       1       6   11006  1350.2  3.3463 34.5826    36.1 34.5851    36.5  133.10   43.30   -9.00    3.09  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2372.3  2401.7    -9.0  7.3750   25.00 2222222299999999992292
       6       1       5   11005  1600.6  2.8275 34.6087    55.1 34.6100    54.1  142.00   42.50   -9.00    2.98   0.011   0.002  0.0200  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.3  2371.6  2403.7    -9.0  7.4107   25.00 2222222222299999922492
       6       1       4   11004  1991.1  2.1791 34.6390    84.1 34.6418    83.9  154.00   40.60   -9.00    2.78  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.2  2367.4  2420.0    -9.0  7.4630   25.00 2222666299999999922292
       6       1       3   11003  2400.4  1.8807 34.6583   103.4 34.6591   102.4  158.50   39.30   -9.00    2.65   0.003   0.002  0.0215   0.003   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.1  2361.1  2426.3    -9.0  7.4978   25.00 2222666222239999922292
       6       1       2   11002  2799.5  1.7268 34.6678   113.7 34.6694   114.1  162.50   38.80   -9.00    2.59   0.005   0.005 -9.0000   0.006   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.1  2357.3  2428.4    -9.0  7.5178   25.00 2222666222239999922292
       6       1       1   11001  3168.9  1.6731 34.6723   117.8 34.6732   116.3  166.00   38.60   -9.00    2.57   0.011   0.011  0.0478   0.005   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.1  2357.5  2434.6    -9.0  7.5440   25.00 2222222222239999926292
       7       1      24   11024    16.0 24.5787 34.7532   209.5 34.7573   209.6    2.10    0.10   -9.00    0.33   1.781   1.127  1.0710  -9.000   -9.00   71.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2013.4  2313.9   328.6  8.0295   25.00 2222222266699299996222
       7       1      23   11023    33.4 23.1358 34.6755   214.5 34.6981   213.9    2.50    0.10   -9.00    0.39   1.896   1.194  1.0962  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2020.2  2312.2   342.3 -9.0000   -9.00 2222222222299999992229
       7       1      22   11022    57.7 21.3004 34.5007   188.5 34.3186   188.2    5.20    3.30    0.61    0.69   2.228   1.346  1.1299  -9.000   -9.00   63.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2071.2  2285.9   491.3  7.8886   25.00 2222222222299299992262
       7       1      21   11021    83.7 14.8181 34.3679    56.4 34.3806    59.0   19.80   21.90    0.02    2.00   2.009   1.166  0.8312  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2202.2  2279.0  1253.8  7.5324   25.00 2222222222299999992222
       7       1      20   11020   108.6 13.6328 34.5945    23.1 34.6044    23.1   28.00   25.40    0.01    2.42   1.481   0.856  0.5209  -9.000   -9.00   53.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2244.6  2295.4  1563.5  7.4460   25.00 2222222222299299992222
       7       1      19   11019   133.5 12.7698 34.6548     6.0 34.6824     9.8   29.90   25.30   -9.00    2.49   1.043   0.611  0.3294  -9.000   -9.00   47.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2252.9  2299.2  1624.4  7.4330   25.00 2222222222299299992222
       7       1      18   11018   166.0 12.3239 34.7222     4.4 34.7278     4.5   31.80   25.30   -9.00    2.55   0.753   0.450  0.2082  -9.000   -9.00   45.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2260.8  2304.2  1676.1  7.4214   25.00 2222222222299299992222
       7       1      17   11017   216.9 11.5492 34.7062     5.3 34.6993     4.7   35.40   25.50   -9.00    2.62   0.526   0.311  0.2198  -9.000   -9.00   43.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2270.9  2306.4  1753.8  7.4064   25.00 2222222222299299992222
       7       1      16   11016   275.8 10.6179 34.6551     4.3 34.6490     4.4   39.80   26.20   -9.00    2.71   0.339   0.197  0.0958  -9.000   -9.00   42.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2279.9  2308.1    -9.0  7.3796   25.00 2222222222299299992292
       7       1      15   11015   350.5  9.6127 34.5866     4.5 34.5826     4.7   45.20   29.00   -9.00    2.78   0.214   0.127  0.0567  -9.000   -9.00   41.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2285.0  2308.1    -9.0  7.3830   25.00 2222222222299299992292
       7       1      14   11014   426.2  8.4309 34.5244     4.7 34.5243     5.5   55.00   32.70   -9.00    2.91   0.127   0.072  0.0662  -9.000   -9.00   40.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2296.8  2312.5  2021.6  7.3534   25.00 2222222266699299992222
