EXPOCODE 316N138_9   WHP-ID P16A/P17A     CRUISE DATES 080791 TO 112492    20030310WHPOSIODM                                                                                                                                                                                                   *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  DELHE3  HELIUM  TRITER  DELHER  TRITUM  TCARBN    PCO2  HELIER    NEON  NEONER PCO2TMP  DELC14  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG  PERCNT NMOL/KG      TU  PERCNT      TU UMOL/KG    UATM NMOL/KG NMOL/KG NMOL/KG   DEG_C  /MILLE  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                 ******* ******* *******         *******                 *******         *******                                       *
      10       1       9       9   390.5  7.4093 34.4381   247.1  7.3713 34.4351   250.2    6.65   19.49    0.00    1.38   2.786   1.345 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    30.1     2.9    1.33 2222222222299999922 2222222222299999922
      10       1      10      10   461.2  7.1855 34.4169   250.5  7.1412 34.4178   252.0    7.23   20.10    0.00    1.41   2.669   1.297   -0.49  1.8310   0.003    0.15   0.297    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    25.5     2.9    1.32 2222222222222299922 2222222222222299922
      10       1      11      11   537.0  7.0063 34.4027   248.8  6.9552 34.4021   249.3    7.82   20.81    0.00    1.46   2.314   1.107   -0.17  1.8430   0.003    0.15   0.289    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    -7.1     5.0    1.33 2222222222222299932 2222222222222299932
      10       1      12      12   622.3  6.7382 34.3810   242.8  6.6799 34.3816   244.8    9.40   22.08    0.00    1.55   1.904   0.907    0.30  1.8290   0.003    0.15   0.238    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    -8.3     3.1    1.23 2222222222222299922 2222222222222299922
      10       1      14      14   721.9  6.3477 34.3548   232.9  6.2818 34.3543   236.9   11.76   23.76    0.00    1.65   1.454   0.702 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -19.9     2.8    1.27 4222222226699999922 4222222226699999922
      10       1      15      15   831.7  5.8318 34.3353   218.9  5.7585 34.3359   223.8   16.70   26.11    0.00    1.82   0.986   0.484    1.33  1.8560   0.003    0.15   0.136    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222222299999 4222222222222299999
      10       1      16      16   941.9  5.1960 34.3285   207.3  5.1168 34.3293   211.9   23.80   28.42    0.00    1.97   0.662   0.339 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -81.4     2.7    1.07 4222222222299999922 4222222222299999922
      10       1      17      17  1062.4  4.4969 34.3368   198.0  4.4122 34.3371   202.4   32.89   30.44    0.00    2.10   0.379   0.200    3.34  1.8310   0.002    0.15   0.055    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222222299999 4222222222222299999
      10       1      18      18  1214.3  3.7391 34.3733   188.5  3.6480 34.3738   191.3   45.54   32.31    0.00    2.23   0.165   0.084 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -131.2     6.9    0.75 4222222222299999962 4222222222299999962
      10       1      19      19  1415.6  3.1435 34.4552   174.1  3.0414 34.4578   176.1   63.16   33.72    0.00    2.34   0.050   0.032    8.24  1.9040   0.002    0.15   0.011    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222222299999 4222222222222299999
      10       1      20      20  1618.2  2.7925 34.5441   162.6  2.6773 34.5467   163.3   82.43   34.29    0.00    2.39   0.011  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -169.8     3.0    0.40 4222222222599999922 4222222222599999922
      10       1      21      21  1821.6  2.5618 34.5920   156.9  2.4324 34.5943   156.7   97.02   34.66    0.00    2.42  -9.000  -9.000   18.30  1.9420   0.002    0.15   0.001    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225522299999 4222222225522299999
      10       1      22      22  2032.2  2.3806 34.6196   155.6  2.2357 34.6212   153.7  106.46   34.87    0.00    2.43   0.001   0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -196.6     4.1    0.18 4222222222299999962 4222222222299999962
      10       1      23      23  2226.3  2.2439 34.6369   153.3  2.0840 34.6377   153.1  111.31   34.98    0.00    2.43  -9.000  -9.000   21.96  1.9620   0.002    0.15   0.007    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225522299999 4222222225522299999
      10       1      24      24  2426.5  2.1382 34.6487   153.0  1.9621 34.6495   153.3  114.74   34.98    0.00    2.44  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -212.8     3.5    0.19 4222222225599999922 4222222225599999922
      10       1      25      25  2626.1  2.0257 34.6634   154.3  1.8333 34.6634   155.2  117.38   34.83    0.00    2.42  -0.002   0.003 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222299999999 4222222222299999999
      10       1      26      26  2831.1  1.9335 34.6754   158.7  1.7235 34.6758   159.4  117.99   34.52    0.00    2.41  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225599999999 4222222225599999999
      10       1      27      27  3035.1  1.8314 34.6912   166.5  1.6038 34.6911   167.0  116.57   33.79    0.00    2.35   0.005   0.002 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222299999999 4222222222299999999
      10       1      28      28  3239.0  1.7444 34.7035   174.4  1.4986 34.7030   175.4  113.73   33.06    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225599999999 4222222225599999999
      10       1      29      29  3441.0  1.6312 34.7149   184.0  1.3676 34.7146   185.2  110.90   32.33    0.00    2.24  -0.002  -0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222299999999 4222222222299999999
      10       1      30      30  3848.6  1.3674 34.7175   194.7  1.0683 34.7172   196.0  113.53   31.92    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      10       1      31      31  4052.2  1.2388 34.7156   198.3  0.9215 34.7160   199.5  116.57   31.97    0.00    2.21   0.000   0.004 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
      10       1      32      32  4257.1  1.1854 34.7139   199.8  0.8473 34.7145   201.1  117.99   32.03    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      10       1      33      33  4461.3  1.1602 34.7138   201.5  0.8000 34.7139   202.1  119.21   32.03    0.00    2.21  -0.003  -0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
      10       1      34      34  4666.3  1.1619 34.7143   201.8  0.7783 34.7135   202.2  120.03   32.08    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      10       1      35      35  4871.1  1.1764 34.7137   202.6  0.7683 34.7131   202.2  120.23   32.09    0.00    2.21   0.000   0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
      10       1      36      36  5097.6  1.1890 34.7119   204.4  0.7534 34.7127   202.4  120.44   32.14    0.00    2.21  -0.001   0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226699999999 2222222226699999999
      11       1       1       1    12.1 11.0459 34.3057   272.4 11.0445 34.3059   274.6    1.77    4.38    0.10    0.51  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2051.5   465.8 -9.0000  -9.000  -9.000    20.1  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
      11       1       2       2    39.2 11.0310 34.3083   268.2 11.0263 34.3063   273.9    1.76    4.38    0.10    0.51  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1       3       3    68.7 10.8397 34.3049   273.6 10.8315 34.3035   272.8    1.76    4.63    0.10    0.52  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1       4       4   109.7 10.1481 34.3043   256.6 10.1354 34.3057   266.9    1.95    7.18    0.22    0.68  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1       5       5   148.9  9.0976 34.4226   240.3  9.0814 34.4242   243.4    3.15   14.18    0.03    1.06  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1       6       6   209.4  8.2945 34.4815   240.2  8.2730 34.4815   241.1    4.54   16.98    0.01    1.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1       7       7   259.4  8.0002 34.4745   241.7  7.9741 34.4736   244.6    5.14   17.85    0.01    1.27  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1       8       8   309.1  7.7421 34.4610   246.8  7.7114 34.4603    -9.0    5.73   18.72    0.00    1.32  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222922225599999999 2222922225599999999
      11       1       9       9   359.0  7.5172 34.4454   250.6  7.4820 34.4444   248.8    6.13   19.13    0.00    1.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      10      10   408.0  7.3696 34.4338   248.9  7.3300 34.4334   249.7    6.72   19.74    0.00    1.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      11      11   483.4  7.1914 34.4196   250.1  7.1449 34.4195   249.4    7.32   20.41    0.00    1.42  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      12      12   558.0  6.9571 34.4004   249.1  6.9041 34.3997   247.5    8.11   21.33    0.00    1.49  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      13      13   631.8  6.7262 34.3804   245.6  6.6671 34.3801   245.4    9.31   22.10    0.00    1.54  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      14      14   706.7  6.4356 34.3584   238.5  6.3707 34.3584   240.0   10.90   23.43    0.00    1.62  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      15      15   807.3  5.9177 34.3326   223.9  5.8462 34.3325   229.0   15.09   25.54    0.00    1.77  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      16      16   906.6  5.4568 34.3291   213.2  5.3790 34.3298   217.0   20.48   27.45    0.00    1.90  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      17      17  1055.8  4.4694 34.3397   198.2  4.3855 34.3413   201.0   33.66   30.66    0.00    2.11  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      18      18  1205.0  3.7323 34.3750   188.9  3.6420 34.3756   190.6   45.85   32.50    0.00    2.24  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      19      19  1404.9  3.1271 34.4598   174.4  3.0260 34.4611   175.5   63.67   33.81    0.00    2.35  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      20      20  1605.4  2.7952 34.5403   164.7  2.6811 34.5415   164.8   80.53   34.24    0.00    2.40  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      21      21  1805.6  2.5587 34.5938   156.1  2.4307 34.5942   156.8   96.47   34.61    0.00    2.43  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      22      22  2005.1  2.3979 34.6174   154.2  2.2551 34.6176   153.7  105.39   34.72    0.00    2.45  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      23      23  2201.4  2.2557 34.6342   152.5  2.0979 34.6334   151.9  112.10   34.94    0.00    2.46  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      24      24  2399.5  2.1522 34.6450   152.1  1.9783 34.6448   151.9  115.77   34.95    0.00    2.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      25      25  2602.7  2.0422 34.6581   152.6  1.8516 34.6582   153.4  118.42   34.90    0.00    2.46  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      26      26  2807.9  1.9342 34.6735   158.2  1.7264 34.6727   158.3  118.82   34.48    0.00    2.43  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      27      27  3011.8  1.8493 34.6872   164.5  1.6236 34.6866   164.7  117.38   33.96    0.00    2.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      28      28  3266.5  1.7359 34.7060   176.4  1.4875 34.7052   177.1  112.25   32.80    0.00    2.29  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      29      29  3522.7  1.5967 34.7170   186.6  1.3256 34.7166   187.7  110.00   32.02    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      30      30  3776.0  1.4317 34.7191   194.2  1.1385 34.7192   194.9  111.42   31.72    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      31      31  4030.1  1.2819 34.7164   197.1  0.9657 34.7164   198.5  115.08   31.77    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      32      32  4286.2  1.1979 34.7143   199.3  0.8562 34.7145   200.9  117.32   31.88    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      33      33  4542.7  1.1674 34.7137   201.2  0.7978 34.7135   202.0  118.54   32.04    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      34      34  4802.4  1.1669 34.7129   202.1  0.7673 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 9229999995599999999 9229999995599999999
      11       1      35      35  5061.0  1.1614 34.7122   204.1  0.7312 34.7121   203.4  120.17   32.05    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      11       1      36      36  5297.8  1.1705 34.7112   205.5  0.7111 34.7117   203.6  120.57   32.00    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      12       1       1       1     4.3 11.1238 34.3218   272.8 11.1233 34.3231   273.2    1.78    3.90    0.10    0.49   3.545   1.792 -999.00 -9.0000  -9.000   -9.00  -9.000  2053.1   456.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
      12       1       2       2    54.5 11.0988 34.3288   276.9 11.0922 34.3282   273.7    1.75    3.96    0.10    0.51   3.571   1.798 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
      12       1       3       3    84.9 10.7048 34.2997   272.4 10.6947 34.2978   274.4    1.73    5.01    0.11    0.57  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      12       1       4       4   114.6 10.5438 34.3098   265.2 10.5302 34.3109   270.4    1.70    5.17    0.16    0.61   3.594   1.801 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
      12       1       5       5   164.5  9.7258 34.4044   246.6  9.7072 34.4061   251.0    2.47   10.74    0.13    0.91   3.444   1.712 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
