EXPOCODE 320620140320 WHP-ID P16S CRUISE DATES 20140326 TO 20140504 20160323SIOCCHCBG                                                                                                                                                        *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6     DOC  TRITUM  HELIUM  DELHE3  DELC14  DELC13  TCARBN  ALKALI  PH_TOT  PH_TMP                QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG UMOL/KG      TU NMOL/KG  PERCNT  /MILLE  /MILLE UMOL/KG UMOL/KG           DEG C                     *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                             *
      44       1      23      23   734.5  6.9324 34.3669   246.4 34.3674   247.3    7.52   21.94    0.01    1.50  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2145.3  2281.6  7.7898   20.00 222222222999111999222
      44       1      22      22   834.9  6.5063 34.3402   238.0 34.3409   238.8   10.16   23.69    0.01    1.62   3.369   1.760  1.2300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2152.6  2282.2  7.7718   20.00 222222222222199999222
      44       1      21      21   935.8  6.0320 34.3222   227.2 34.3234   228.3   13.87   25.62    0.01    1.74   2.980   1.539  0.8600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2162.0  2284.0  7.7509   20.00 222222222222111999222
      44       1      20      20  1035.8  5.4163 34.3160   216.7 34.3167   217.1   20.12   27.82    0.01    1.89  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2176.3  2287.8  7.7226   20.00 222222222999199999222
      44       1      19      19  1136.0  4.8634 34.3186   208.6 34.3200   209.5   26.66   29.50    0.01    2.01   2.201   1.141  0.5100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2188.1  2293.8  7.7002   20.00 222222222222111999222
      44       1      18      18  1235.2  4.3418 34.3292   203.2 34.3302   203.5   33.50   30.94    0.01    2.11   1.912   0.963  0.4200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2199.8  2298.6  7.6826   20.00 222222222222111999222
      44       1      17      17  1333.9  3.8123 34.3548   197.3 34.3557   196.3   42.39   32.19    0.01    2.20   1.578   0.799  0.2200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2212.8  2305.3  7.6650   20.00 222222222222111999222
      44       1      16      16  1465.1  3.3520 34.4002   188.0 34.4018   186.8   52.25   33.35    0.01    2.29  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2227.3  2316.2  7.6463   20.00 222222222999111999222
      44       1      15      15  1665.4  2.9150 34.4856   174.9 34.4860   174.1   66.21   34.27    0.01    2.35   0.594   0.295  0.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2246.7  2330.3  7.6309   20.00 222222222222111999222
      44       1      14      14  1864.6  2.6564 34.5594   166.4 34.5594   165.9   78.51   34.42    0.01    2.36   0.233   0.112  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.2  2345.1  7.6293   20.00 222222222222199999222
      44       1      13      13  2083.6  2.4454 34.6147   159.9 34.6162   159.5   93.84   34.60   -9.00    2.39   0.066   0.025  0.0200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2277.5  2364.3  7.6328   20.00 222222222222111999222
      44       1      12      12  2333.6  2.2339 34.6448   156.2 34.6462   156.0  105.46   34.93   -9.00    2.41  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2290.3  2378.4  7.6357   20.00 222222222999199999622
      44       1      11      11  2583.6  2.0889 34.6604   156.3 34.6611   156.1  112.20   34.98   -9.00    2.41   0.008   0.001 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2296.0  2384.8  7.6375   20.00 222222222222111999222
      44       1      10      10  2834.9  1.9525 34.6728   158.1 34.6729   157.8  116.00   34.88   -9.00    2.41  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2299.1  2390.9  7.6405   20.00 222222222999199999222
      44       1       9      09  3099.5  1.8392 34.6875   163.7 34.6878   164.4  116.78   34.24   -9.00    2.35   0.001   0.001  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2294.3  2386.8  7.6478   20.00 222222222222191999222
      44       1       8      08  3402.1  1.7123 34.7039   176.6 34.7041   176.2  113.07   33.24   -9.00    2.28   0.001  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2282.3  2378.2  7.6584   20.00 222222222222199999222
      44       1       7      07  3699.5  1.5521 34.7146   187.7 34.7155   187.6  110.73   32.52   -9.00    2.24  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2270.7  2370.9  7.6687   20.00 222222222222191999222
      44       1       6      06  3999.5  1.4006 34.7231   197.4 34.7232   198.4  110.24   31.80   -9.00    2.17   0.036   0.014  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.5  2364.4  7.6772   20.00 222222222222199999222
      44       1       5      05  4297.7  1.2419 34.7158   200.4 34.7159   200.7  115.90   32.17   -9.00    2.22  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2266.0  2369.6  7.6793   20.00 222222222999199999222
      44       1       4      04  4598.5  1.1909 34.7138   201.2 34.7141   201.0  118.25   32.25   -9.00    2.22   0.012   0.001 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2267.2  2371.8  7.6804   20.00 222222222222191999222
      44       1       3      03  4899.6  1.1902 34.7131   201.7 34.7133   201.7  119.52   32.33   -9.00    2.22   0.020   0.006 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2267.8  2371.3  7.6805   20.00 222222222222111999262
      44       1       2      02  5068.5  1.1991 34.7125   201.5 34.7129   201.7  119.71   32.36   -9.00    2.21   0.019   0.006  0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2268.7  2370.7  7.6807   20.00 222222222222191999226
      44       1       1      01  5252.1  1.2166 34.7124   202.0 34.7133   202.0  119.91   32.35   -9.00    2.21   0.034   0.006 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2268.1  2369.4  7.6824   20.00 222222222222111999622
      45       1      36      36     6.9 13.8486 34.3541   260.2 34.3545   259.4   -9.00    6.24    0.09    0.56   2.610   1.637  1.8000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2060.7  2280.2  7.9786   20.00 222222222222999999222
      45       1      35      35    19.5 13.8481 34.3541   260.7 34.3551   259.5   -9.00    6.22    0.09    0.54   2.735   1.668  1.8100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2060.9  2278.8  7.9791   20.00 222222222222999999626
      45       1      34      34    38.7 13.8431 34.3540    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
      45       1      33      33    38.9 13.8412 34.3539   260.8 34.3557   259.2   -9.00    6.22    0.09    0.53   2.731   1.636  1.9200   -9.00  -9.000 -9.0000   -9.00    19.3     1.8  2061.3  2278.4  7.9778   20.00 222222222222999922262
      45       1      31      31    63.8 13.3866 34.3651   264.5 34.3984   261.6   -9.00    6.83    0.13    0.59   2.845   1.695  1.7400   -9.00  -9.000 -9.0000   -9.00    21.8     1.7  2066.4  2279.4  7.9664   20.00 222322222222999922222
      45       1      32      32    64.6 13.3499 34.3655    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
      45       1      30      30    90.4  8.8127 34.4684   273.9 34.4703   273.0    1.37   11.85    0.68    0.94   3.586   2.084  2.1100   -9.00  -9.000 -9.0000   -9.00    23.8     1.4  2112.3  2281.8  7.8680   20.00 222222222222999922222
      45       1      29      29   133.6  8.5515 34.4863   272.2 34.4862   270.8    1.47   13.28    0.02    0.96   3.680   2.070  2.0000   -9.00  -9.000 -9.0000   -9.00    23.1     1.4  2115.1  2282.4  7.8614   20.00 222222222222999922222
      45       1      28      28   185.4  8.4994 34.4970   272.2 34.4972   271.2    1.37   13.30    0.01    0.97   3.610   2.082  2.2500   -9.00  -9.000 -9.0000   -9.00    27.5     1.4  2116.8  2283.4  7.8631   20.00 222222222222999922222
      45       1      27      27   235.0  8.4129 34.5006   271.7 34.5003   270.3    1.27   13.98    0.02    1.01   3.709   2.096  1.9600   -9.00  -9.000 -9.0000   -9.00    16.0     1.4  2118.2  2284.4  7.8585   20.00 222222222222999922222
      45       1      26      26   235.6  8.4143 34.5004   271.8 34.5005   270.2    1.17   13.99    0.02    1.01   3.548   2.089  2.2300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222999999999
      45       1      25      25   286.4  8.3434 34.5024   272.2 34.5029   272.0    1.95   14.51    0.01    1.03   3.617   2.099  2.1200   -9.00  -9.000 -9.0000   -9.00    27.7     1.3  2119.3  2283.6  7.8582   20.00 222222222222999922222
      45       1      24      24   384.3  8.2924 34.5027   273.0 34.5041   272.5    2.25   14.60    0.01    1.06   3.604   2.096  2.1800   -9.00  -9.000 -9.0000   -9.00    22.6     1.3  2120.7  2284.2  7.8556   20.00 222222222222999922222
      45       1      23      23   465.1  8.0438 34.4710   262.1 34.4717   263.6    2.83   16.61    0.01    1.18   3.653   2.105  2.1400   -9.00  -9.000 -9.0000   -9.00    18.3     1.3  2128.0  2283.0  7.8373   20.00 222222222222999922222
      45       1      22      22   563.9  7.6128 34.4209   256.5 34.4215   256.4    4.20   19.04   -9.00    1.32   3.697   2.123  1.7400   -9.00  -9.000 -9.0000   -9.00    15.3     1.3  2135.9  2281.6  7.8145   20.00 222222222222999922222
      45       1      21      21   666.0  7.2727 34.3915   250.9 34.3924   251.2    5.67   20.67   -9.00    1.46   3.721   2.041  1.4500   -9.00  -9.000 -9.0000   -9.00    16.1     1.3  2140.4  2280.6  7.8001   20.00 222222222222999922622
      45       1      20      20   765.7  6.9094 34.3655   245.8 34.3667   247.1    7.33   22.12   -9.00    1.54   3.530   1.967  1.2700   -9.00  -9.000 -9.0000   -9.00     6.9     1.3  2145.2  2281.6  7.7884   20.00 222222222222999922226
      45       1      19      19   865.1  6.3585 34.3318   235.6 34.3336   236.9   10.55   24.33   -9.00    1.70   3.169   1.715  0.7900   -9.00  -9.000 -9.0000   -9.00    -9.1     1.3  2154.8  2283.2  7.7656   20.00 222222222666999922222
      45       1      18      18  1015.8  5.3184 34.3162   216.2 34.3185   216.0   21.10   28.20   -9.00    1.95   2.498   1.269  0.5700   -9.00  -9.000 -9.0000   -9.00   -44.9     1.1  2178.0  2289.4  7.7176   20.00 222222222222999922222
      45       1      17      17  1165.9  4.1798 34.3333   203.8 34.3349   203.2   35.17   31.18   -9.00    2.18   1.777   0.970  0.3200   -9.00  -9.000 -9.0000   -9.00   -89.7     1.0  2201.9  2301.4  7.6771   20.00 222222222222999922222
      45       1      16      16  1361.1  3.3940 34.3937   191.3 34.3934   190.7   49.72   33.07   -9.00    2.32   1.457   0.752  0.3000   -9.00  -9.000 -9.0000   -9.00  -108.4     0.7  2224.0  2314.6  7.6480   20.00 222222222222999922222
      45       1      15      15  1534.2  3.1907 34.4226   186.1 34.4237   185.5   54.89   33.50   -9.00    2.35   1.242   0.620  0.2700   -9.00  -9.000 -9.0000   -9.00  -116.5     0.6  2231.9  2318.9  7.6395   20.00 222222222222999922222
      45       1      14      14  1736.0  3.0040 34.4600   181.4 34.4604   181.3   60.46   33.87   -9.00    2.37   1.045   0.547  0.1700   -9.00  -9.000 -9.0000   -9.00  -125.4     0.6  2239.7  2323.4  7.6325   20.00 222222222222999922222
      45       1      13      13  1935.8  2.8264 34.5132   175.3 34.5148   175.1   67.98   34.10   -9.00    2.39   0.660   0.315  0.2300   -9.00  -9.000 -9.0000   -9.00  -124.4     0.5  2248.5  2331.9  7.6279   20.00 222222222222999932222
      45       1      12      12  2164.9  2.5086 34.6052   163.8 34.6065   164.0   87.51   34.42   -9.00    2.41   0.147   0.060  0.0800   -9.00  -9.000 -9.0000   -9.00  -173.7     0.4  2270.6  2356.9  7.6318   20.00 222222222222999922222
      45       1      11      11  2412.9  2.2638 34.6427   156.8 34.6440   157.8  103.13   34.86   -9.00    2.44   0.021   0.006 -9.0000   -9.00  -9.000 -9.0000   -9.00  -195.0     0.3  2287.9  2376.1  7.6349   20.00 222222222222999922622
      45       1      10      10  2663.3  2.0746 34.6607   156.2 34.6619   155.9  112.41   35.02   -9.00    2.46  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -207.8     0.4  2297.0  2386.7  7.6367   20.00 222222222999999922222
      45       1       9      09  2914.3  1.9424 34.6749   159.4 34.6755   159.4  115.34   34.74   -9.00    2.43   0.001   0.002  0.0300   -9.00  -9.000 -9.0000   -9.00  -204.0     0.4  2297.9  2388.9  7.6409   20.00 222222222222999922222
      45       1       8      08  3198.8  1.8121 34.6977   169.1 34.6989   172.1  111.52   33.64   -9.00    2.34   0.006   0.001 -9.0000   -9.00  -9.000 -9.0000   -9.00  -188.4     0.5  2284.8  2380.5  7.6534   20.00 222222222222999922222
      45       1       7      07  3499.7  1.6669 34.7130   183.8 34.7136   183.6  108.20   32.65   -9.00    2.28   0.008   0.002 -9.0000   -9.00  -9.000 -9.0000   -9.00  -169.5     0.5  2273.1  2372.1  7.6645   20.00 222222222222999922222
      45       1       6      06  3798.2  1.5065 34.7178   190.9 34.7195   191.8  108.79   32.25   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -169.0     0.6  2267.8  2367.8  7.6713   20.00 222222222999999922222
      45       1       5      05  4101.1  1.3424 34.7173   197.4 34.7187   197.6  111.52   32.13   -9.00    2.23   0.003   0.001  0.0500   -9.00  -9.000 -9.0000   -9.00  -172.0     0.6  2265.9  2368.8  7.6766   20.00 222222222222999922222
      45       1       4      04  4398.2  1.2262 34.7152   200.2 34.7164   200.0  115.23   32.32   -9.00    2.23  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -169.0     0.6  2265.6  2369.9  7.6792   20.00 222222222999999922222
      45       1       3      03  4748.4  1.2032 34.7136   201.4 34.7140   200.8  116.80   32.26   -9.00    2.25   0.012   0.002  0.0600   -9.00  -9.000 -9.0000   -9.00  -166.6     0.6  2267.4  2371.7  7.6811   20.00 222222222222999922262
      45       1       2      02  5099.6  1.2106 34.7127   201.5 34.7134   201.4  118.07   32.35   -9.00    2.24   0.019   0.002  0.0200   -9.00  -9.000 -9.0000   -9.00  -169.3     0.6  2268.5  2372.5  7.6799   20.00 222222222222999922226
      45       1       1      01  5460.2  1.2470 34.7125   201.4 34.7117   201.3  118.16   32.38   -9.00    2.24   0.017   0.003  0.0400   -9.00  -9.000 -9.0000   -9.00  -173.1     0.7  2268.3  2372.3  7.6806   20.00 222222222222999922622
      46       1      36      36     5.6 13.7081 34.3440   259.4 34.3446   259.9   -9.00    6.04    0.09    0.54   2.713   1.646  2.3000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2060.7  2278.0  7.9815   20.00 222222222222199999622
      46       1      35      35    23.6 13.7131 34.3438   260.5 34.3450   260.0   -9.00    6.03    0.09    0.55   2.765   1.644  1.7000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2062.4  2277.4  7.9806   20.00 222222222222199999222
      46       1      34      34    49.6 13.7152 34.3438   260.7 34.3446   260.5   -9.00    6.03    0.09    0.56   2.710   1.672  1.9800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2061.3  2277.2  7.9803   20.00 222222222222199999222
      46       1      33      33    75.0 11.4079 34.4260   271.4 34.4271   273.0    0.39    8.31    0.14    0.74   3.142   1.856  1.7500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2086.1  2281.8  7.9341   20.00 222222222222199999222
      46       1      32      32    98.6  9.1905 34.4570   270.2 34.4569   273.8    1.46   10.74    0.47    0.92   3.558   2.049  2.2400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2108.6  2281.6  7.8808   20.00 222222222222199999222
      46       1      31      31   152.4  8.5649 34.4885   262.6 34.4883   268.7    1.86   13.59    0.02    1.00   3.614   2.087  2.1100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2118.2  2281.4  7.8588   20.00 222222222222199999222
      46       1      30      30   200.9  8.4186 34.5001   266.8 34.4993   265.9    2.54   14.58    0.02    1.05  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2122.5  2281.4  7.8492   20.00 222222222999199999222
      46       1      29      29   254.6  8.3078 34.4995   267.8 34.4991   269.5    2.73   14.72    0.01    1.06   3.581   2.071  1.9500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2121.9  2283.4  7.8519   20.00 222222222223199999226
      46       1      28      28   300.4  8.2719 34.5010   268.6 34.5008   270.5    2.54   14.72    0.01    1.06   3.809   2.076  1.7600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2121.4  2281.8  7.8532   20.00 222222222222199999222
      46       1      27      27   348.4  8.1286 34.4837   266.0 34.4838   265.1    3.12   15.98    0.01    1.13   3.700   2.111  1.8400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2126.1  2283.2  7.8419   20.00 222222222222199999222
      46       1      26      26   399.1  7.9165 34.4570   262.7 34.4567   261.0    3.71   17.36    0.01    1.23  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2129.6  2281.8  7.8295   20.00 222222222999199999222
      46       1      25      25   499.7  7.5400 34.4156   255.8 34.4160   254.8    4.88   19.37    0.01    1.35   3.811   2.081  1.3600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2135.6  2281.6  7.8116   20.00 222222222222199999222
      46       1      24      24   598.4  7.2474 34.3903   250.1 34.3911   251.1    6.45   20.71    0.01    1.44   3.693   2.036  1.1100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2140.7  2281.8  7.7999   20.00 222222222222199999222
      46       1      23      23   699.1  6.8699 34.3629   244.6 34.3636   246.4    7.91   22.22   -9.00    1.53   3.602   1.928  0.9000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2145.1  2282.0  7.7875   20.00 222222222222199999222
      46       1      22      22   800.0  6.3593 34.3317   237.5 34.3328   237.0   11.04   24.17   -9.00    1.67  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2153.4  2282.2  7.7664   20.00 222222222999199999222
      46       1      21      21   899.3  5.8971 34.3190   227.3 34.3195   226.9   15.23   26.07   -9.00    1.78   2.948   1.501  0.5200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2163.7  2284.4  7.7449   20.00 222222222222199999262
      46       1      20      20  1000.0  5.3207 34.3168   216.6 34.3175   215.8   21.58   28.16   -9.00    1.93  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2177.4  2288.4  7.7185   20.00 222222222999199999622
      46       1      19      19  1097.4  4.7493 34.3210   208.3 34.3212   208.0   27.54   29.82   -9.00    2.04   2.215   1.078  0.3600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2189.8  2293.8  7.6967   20.00 222222222222199999226
      46       1      18      18  1199.3  4.1784 34.3327   202.8 34.3344   202.5   35.74   31.24   -9.00    2.15  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2201.7  2300.8  7.6768   20.00 222222222999199999222
      46       1      17      17  1301.8  3.7222 34.3610   195.8 34.3618   195.4   43.46   32.37   -9.00    2.23   1.577   0.765  0.1300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2214.4  2308.0  7.6615   20.00 222222222222199999222
      46       1      16      16  1398.6  3.3556 34.3993   188.0 34.3997   187.6   51.56   33.35   -9.00    2.30  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2226.9  2315.4  7.6469   20.00 222222222999199999222
      46       1      15      15  1499.9  3.1278 34.4405   181.0 34.4409   180.8   58.59   33.82   -9.00    2.34   0.951   0.411  0.2600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2236.5  2322.6  7.6368   20.00 222222222222199999222
