EXPOCODE 33RR20050106 WHP-ID P16S CRUISE DATES 20050110 TO 20050211 20150511SIOCCHCBG                                                                                                                                                                       *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC14  C14ERR  DELC13  TCARBN  ALKALI               QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE  /MILLE  /MILLE UMOL/KG UMOL/KG                    *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         *******         ******* ******* *******                    *
      70       2      36      36     5.4 11.0527 34.5436   268.8 34.5445   269.6    0.78    7.77    0.23    0.69   3.554   2.062   0.376   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2081.3  2289.3 22222222222299999966
      70       2      35      35    53.5 11.0607 34.5442   269.9 34.5459   269.2    0.77    7.72    0.23    0.69   3.468   2.041   0.323   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2080.1  2288.9 22222222222299999922
      70       2      34      34   103.8  9.4424 34.6069   264.0 34.6052   265.1    2.57   11.65    0.02    0.89  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2106.5  2286.9 22222222299999999922
      70       2      33      33   153.5  9.2060 34.6020   267.1 34.6025   268.2    2.56   11.71    0.01    0.89   3.758   2.197   0.324   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2105.8  2287.2 22222222222299999922
      70       2      32      32   203.9  9.1431 34.6007   268.0 34.6005   268.9    2.56   11.81    0.01    0.89  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0  2291.2 22222222299999999952
      70       2      31      31   254.3  9.0855 34.6009   266.2 34.6013   267.6    2.76   12.13    0.01    0.91   3.794   2.187   0.302   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2107.3  2288.9 22222222222299999922
      70       2      30      30   304.1  8.7651 34.5633   251.4 34.5642   255.2    3.95   15.06    0.01    1.09  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2119.9  2286.6 22222222299999999922
      70       2      29      29   354.7  8.3632 34.5198   243.9 34.5202   244.5    4.95   17.73   -9.00    1.25   3.713   2.089   0.266   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2131.0  2282.8 22222222222299999922
      70       2      28      28   403.9  7.9978 34.4764   244.6 34.4770   244.5    5.55   18.86   -9.00    1.33  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2133.5  2282.1 22222222299999999922
      70       2      27      27   453.8  7.7422 34.4471   246.5 34.4478   248.1    5.94   19.50   -9.00    1.37   3.735   2.098   0.290   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2134.3  2282.1 22222222222299999922
      70       2      26      26   504.8  7.5652 34.4303   247.7 34.4307   249.3    6.34   19.87   -9.00    1.40   3.795   2.096   0.288   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2135.5  2282.8 22222222222299999922
      70       2      25      25   603.8  7.2192 34.4064   241.4 34.4078   242.2    7.94   21.38   -9.00    1.50   3.466   1.930   0.229   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2140.9  2281.7 22222222222299999922
      70       2      24      24   702.4  6.7764 34.3763   235.9 34.3772   236.5   10.34   22.93   -9.00    1.61   3.118   1.641   0.187   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2146.9  2282.8 22222222222299999922
      70       2      23      23   805.7  6.2569 34.3566   225.8 34.3583   225.7   14.55   25.03   -9.00    1.73   2.586   1.395   0.141   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2158.7  2284.1 22222222222299999922
      70       2      22      22   907.8  5.6484 34.3484   216.4 34.3484   215.3   20.37   27.08   -9.00    1.88   2.146   1.131   0.121   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2172.0  2287.7 22222222222299999922
      70       2      21      21  1008.8  5.0687 34.3410   209.1 34.3407   209.7   26.00   28.81   -9.00    2.00   1.916   0.999   0.131   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2183.9  2292.1 22222222222299999922
      70       2      20      20  1109.2  4.4692 34.3388   205.4 34.3399   206.3   32.25   30.22   -9.00    2.10   1.813   0.915   0.132   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2194.5  2297.6 22222222222299999922
      70       2      19      19  1210.5  3.9810 34.3532   199.9 34.3539   200.7   39.32   31.46   -9.00    2.19   1.529   0.766   0.123   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2207.0  2303.2 22222222222299999922
      70       2      18      18  1313.4  3.5726 34.3790   193.7 34.3794   194.0   46.81   32.50   -9.00    2.26   1.284   0.690   0.044   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2218.3  2309.3 22222222222299999926
      70       2      17      17  1413.3  3.2751 34.4146   186.3 34.4149   187.2   54.11   33.14   -9.00    2.32   1.051   0.581   0.039   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2229.9  2316.4 22222222222299999922
      70       2      16      16  1514.5  3.0533 34.4504   180.8 34.4499   182.0   60.20   33.63   -9.00    2.35   0.859   0.495   0.033   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2237.5  2322.7 22222222222299999922
      70       2      15      15  1615.3  2.8646 34.4923   176.0 34.4921   176.7   66.52   33.74   -9.00    2.37   0.662   0.364   0.028   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2245.2  2328.9 22222222222299999922
      70       2      14      14  1715.5  2.7368 34.5279   172.7 34.5278   174.1   71.40   34.00   -9.00    2.38   0.539   0.305   0.024   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2251.8  2334.8 22222222222299999922
      70       2      13      13  1816.0  2.6255 34.5591   171.5 34.5591   172.3   74.25   33.89   -9.00    2.37   0.464   0.268   0.020   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2254.8  2336.9 22222222222299999922
      70       2      12      12  2020.8  2.4540 34.6205   170.8 34.6204   171.4   80.99   33.56   -9.00    2.34   0.279   0.167   0.014   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2260.2  2343.6 22222222222299999962
      70       2      11      11  2274.8  2.2996 34.6758   175.7 34.6768   176.1   83.83   32.63   -9.00    2.27   0.193   0.124   0.012   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2258.2  2346.5 22222222222299999922
      70       2      10      10  2529.9  2.1531 34.7131   182.4 34.7128   183.6   86.08   31.65   -9.00    2.20   0.125   0.065  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2257.1  2348.5 22222222222299999922
      70       2       9       9  2783.9  1.9918 34.7317   189.1 34.7320   189.6   89.54   31.16   -9.00    2.16   0.110   0.072  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2254.1  2350.8 22222222222299999922
      70       2       8       8  3037.7  1.7689 34.7366   193.6 34.7371   194.3   95.90   31.10   -9.00    2.15   0.085   0.048  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2254.9  2354.5 22222222222299999922
      70       2       7       7  3294.0  1.5857 34.7346   196.9 34.7350   197.6  101.42   31.15   -9.00    2.16   0.059   0.044  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2256.8  2356.9 22222222222299999922
      70       2       6       6  3548.7  1.4063 34.7288   199.4 34.7299   200.1  106.75   31.42   -9.00    2.18   0.039   0.022  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2258.8  2358.5 22222222222299999922
      70       2       5       5  3753.0  1.2669 34.7229   201.0 34.7236   201.8  111.47   31.63   -9.00    2.20   0.034   0.017  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2260.1  2361.1 22222222222299999922
      70       2       4       4  3958.1  1.1618 34.7182   202.4 34.7177   203.0  116.20   31.85   -9.00    2.21   0.034   0.025  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2261.6  2363.4 22222222222299999922
      70       2       3       3  4162.5  1.1109 34.7155   203.4 34.7152   204.0  118.86   31.95   -9.00    2.22   0.048   0.034  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2263.5  2364.1 22222222222299999922
      70       2       2       2  4366.8  1.1109 34.7148   203.8 34.7158   204.1  119.88   32.06   -9.00    2.22   0.052   0.036  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2263.8  2364.6 22222222222299999922
      70       2       1       1  4505.8  1.1162 34.7144   203.8 34.7146   204.8  120.28   32.00   -9.00    2.22   0.051   0.030  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2264.8  2366.0 22222222222299999966
      71       1      36      36     7.4 10.3264 34.3778   272.7 34.3770   274.3    0.94   10.79    0.22    0.86   3.706   2.065   0.353   50.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2083.0  2284.5 22222222222229999966
      71       1      35      35    42.4 10.3311 34.3774   274.8 34.3769   274.2    0.93   10.84    0.22    0.86   3.750   2.058   0.348   49.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2084.1  2284.4 22222222222229999922
      71       1      34      34    77.7 10.2946 34.3830   274.7 34.3892   273.4    1.12   10.94    0.28    0.87   3.821   2.063   0.352   49.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2086.2  2284.3 22222222222229999922
      71       1      33      33   127.2  8.7569 34.5244   265.5 34.5259   266.6    3.29   14.01    0.02    1.03   3.999   2.177   0.371   47.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2111.1  2284.8 22222222222229999922
      71       1      32      32   176.6  8.2066 34.4516   267.2 34.4499   270.3    3.67   15.39    0.01    1.11   4.006   2.224   0.363   47.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2114.4  2282.1 22222222222229999922
      71       1      31      31   226.8  7.9644 34.4283   265.4 34.4275   267.4    4.06   16.38    0.01    1.16   4.002   2.207   0.357   47.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2128.2  2282.1 22222222222229999922
      71       1      30      30   278.0  7.8205 34.4323   254.7 34.4319   256.5    5.24   18.21    0.01    1.28   3.886   2.122   0.336   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2127.1  2280.4 22222222222229999922
      71       1      29      29   329.1  7.6312 34.4262   255.9 34.4270   254.4    5.82   19.16   -9.00    1.34   3.882   2.089   0.330   45.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2130.6  2281.8 22222222222229999922
      71       1      28      28   376.9  7.5008 34.4169   256.8 34.4164   256.6    6.02   19.32    0.01    1.36   3.860   2.101   0.335   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2130.9  2282.0 22222222222299999922
      71       1      27      27   427.3  7.3178 34.4020   254.9 34.4013   254.6    6.80   20.07   -9.00    1.41   3.817   2.089   0.329   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2133.4  2281.7 22222222222229999922
      71       1      26      26   476.7  7.0647 34.3766   250.4 34.3768   251.1    7.98   21.06   -9.00    1.47  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2136.8  2280.8 22222222299999999922
      71       1      25      25   529.2  6.8253 34.3566   248.5 34.3570   248.4    8.97   21.95   -9.00    1.54   3.573   1.909   0.284   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2141.1  2281.9 22222222266629999922
      71       1      24      24   650.4  6.2646 34.3331   236.4 34.3339   235.9   12.92   24.23   -9.00    1.68   3.026   1.613   0.219   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2152.6  2282.9 22222222222229999922
      71       1      23      23   751.5  5.8412 34.3356   221.4 34.3359   223.4   17.48   26.13   -9.00    1.81   2.574   1.349   0.184   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2165.8  2285.1 22222222222229999922
      71       1      22      22   852.1  5.2668 34.3386   211.4 34.3386   212.3   23.25   28.21   -9.00    1.96   1.984   1.029   0.120   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2178.6  2289.4 22222222222229999922
      71       1      21      21   951.7  4.6938 34.3324   207.8 34.3322   208.8   29.02   29.64   -9.00    2.07   1.927   1.013   0.119   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2189.1  2293.6 22222222222229999922
      71       1      20      20  1052.1  4.1546 34.3469   200.8 34.3467   202.9   36.41   30.98   -9.00    2.16   1.523   0.789   0.094   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2199.6  2300.2 22222222222229999962
      71       1      19      19  1154.9  3.6577 34.3652   195.2 34.3665   197.4   43.82   32.09   -9.00    2.24   1.442   0.762   0.088   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2214.3  2307.4 22222222222299999922
      71       1      18      18  1257.1  3.3585 34.3994   189.9 34.3997   190.3   51.24   32.85   -9.00    2.31   1.182   0.599   0.082   38.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2225.0  2313.3 22222222222229999926
      71       1      17      17  1357.7  3.1434 34.4299   184.4 34.4302   184.8   56.87   33.33   -9.00    2.35   0.985   0.492   0.064   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2232.7  2319.3 22222222222299999922
      71       1      16      16  1458.8  2.9363 34.4640   179.3 34.4638   180.4   62.10   33.70   -9.00    2.37   0.832   0.404   0.053   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2239.5  2324.0 22222222222299999922
      71       1      15      15  1559.0  2.7870 34.5002   175.7 34.5001   176.7   66.74   33.80   -9.00    2.38   0.720   0.360   0.041   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2246.2  2328.3 22222222222229999922
      71       1      14      14  1660.9  2.6602 34.5388   173.3 34.5388   174.1   70.98   33.86   -9.00    2.38   0.581   0.280   0.039   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2250.6  2332.6 22222222222299999922
      71       1      13      13  1761.6  2.5796 34.5719   170.8 34.6001   172.4   78.45   33.54   -9.00    2.35   0.370   0.173   0.022   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2257.3  2341.1 22242222222299999922
      71       1      12      12  1965.4  2.4118 34.6337   172.5 34.6341   173.0   80.06   33.21   -9.00    2.32   0.270   0.136   0.017   40.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2257.1  2342.8 22222222222229999922
      71       1      11      11  2127.6  2.3107 34.6686   174.6 34.6679   175.1   83.70   32.73   -9.00    2.29   0.186   0.092  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2258.3  2347.5 22222222222299999922
      71       1      10      10  2380.8  2.1705 34.7066   180.9 34.7064   181.6   85.93   31.88   -9.00    2.22   0.123   0.057  -0.002   38.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2255.7  2349.2 22222222222229999922
      71       1       9       9  2635.9  2.0231 34.7311   188.5 34.7310   189.0   87.95   30.97   -9.00    2.17   0.111   0.051  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2248.6  2349.0 22222222222299999922
      71       1       8       8  2889.8  1.8308 34.7367   192.3 34.7367   192.9   93.83   31.03   -9.00    2.16   0.077   0.034  -0.002   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2249.9  2353.3 22222222222229999922
      71       1       7       7  3144.3  1.6407 34.7351   195.6 34.7352   195.8   99.52   31.13   -9.00    2.17   0.054   0.023  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2252.2  2355.3 22222222222299999922
      71       1       6       6  3449.7  1.4219 34.7296   198.5 34.7297   199.2  106.23   31.24   -9.00    2.19   0.036   0.016  -0.002   40.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2253.9  2359.3 22222222222229999922
      71       1       5       5  3757.4  1.1953 34.7205   201.4 34.7195   202.5  113.97   31.77   -9.00    2.21   0.038   0.018  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -160.2     1.7    -9.0  2259.1  2361.9 22222222222299996522
      71       1       4       4  4115.0  1.1032 34.7157   202.9 34.7148   203.8  119.07   31.88   -9.00    2.22   0.050   0.020  -0.002   40.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2260.6  2362.6 22222222222229999922
      71       1       3       3  4473.9  1.1131 34.7145   203.3 34.7130   204.1  120.29   31.93   -9.00    2.22   0.055   0.025  -0.002   40.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2257.9  2364.8 22222222222229999922
      71       1       2       2  4795.4  1.1379 34.7142   203.6 34.7134   204.0  120.70   31.99   -9.00    2.22   0.054   0.028  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.5  2364.5 22222222222299999922
      71       1       1       1  5001.8  1.1604 34.7138   203.5 34.7136   204.2  120.69   31.99   -9.00    2.23   0.056   0.022  -0.002   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2261.6  2365.4 22222222222229999966
      72       1      36      36     5.5 10.2138 34.3805   274.3 34.3802   275.5    0.91   10.23    0.22    0.81   3.952   2.154   0.335   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    28.9     4.0    -9.0  2082.1  2284.1 22222222222299992562
      72       1      35      35    41.0 10.2188 34.3803   276.5 34.3804   275.7    0.90   10.23    0.22    0.81   3.955   2.148   0.344   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2081.1  2285.2 22222222222299999922
      72       1      34      34    86.6  9.8677 34.4109   276.2 34.4063   273.8    1.49   10.86    0.32    0.86  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2089.3  2284.4 22222222299999999922
      72       1      33      33   136.6  8.1193 34.4328   271.3 34.4332   274.1    3.65   15.31    0.01    1.10   4.409   2.345   0.376   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    33.2     3.3    -9.0  2112.7  2283.7 22222222222299992522
      72       1      32      32   161.5  7.9980 34.4156   274.3 34.4151   275.7    3.64   15.57    0.01    1.12  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2112.6    -9.0 22222222299999999929
      72       1      31      31   186.9  7.9128 34.4156   271.1 34.4145   270.6    4.03   16.26    0.01    1.16   4.295   2.268   0.371   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    28.5     3.4    -9.0  2117.0  2280.8 22222222222299992522
