EXPOCODE 31WTTUNES_2   WHP-ID P17S,P16S    CRUISE DATES 071691 - 082591 20040408WHPOSIOSA                                                                                                                                                                                              *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  TRITUM  DELHE3  HELIUM  DELC14  TCARBN  ALKALI    PCO2 PCO2TMP  TRITER  DELHER  HELIER  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG      TU  PERCNT NMOL/KG  /MILLE UMOL/KG UMOL/KG    UATM   DEG C      TU  PERCNT NMOL/KG  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                                         *******                                       *
     214       1      20      20  1280.3  3.0874 34.5378   150.0  2.9968 34.5374   150.4   85.44   35.09    0.00    2.45  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      21      21  1432.9  2.7954 34.5667   149.3  2.6954 34.5655   149.3   95.50   35.29    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      22      22  1585.0  2.5780 34.5895   147.2  2.4681 34.5883   148.8  104.59   35.58    0.00    2.50  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      23      23  1737.5  2.4068 34.6076   148.7  2.2865 34.6064   148.8  110.45   35.68    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      24      24  1945.0  2.1985 34.6270   150.5  2.0637 34.6257   150.1  115.73   35.48    0.00    2.50  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      25      25  2148.3  2.0534 34.6394   151.2  1.9035 34.6385   152.2  118.86   35.38    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      26      26  2353.1  1.9397 34.6495   153.9  1.7737 34.6493   153.8  121.98   35.29    0.00    2.47  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      27      27  2558.6  1.8478 34.6580   156.8  1.6650 34.6568   155.6  123.84   35.19    0.00    2.46  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      28      28  2753.8  1.7401 34.6666   158.0  1.5415 34.6655   158.4  125.99   34.89    0.00    2.44  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      29      29  2964.7  1.6833 34.6719   161.5  1.4659 34.6706   161.7  125.89   34.80    0.00    2.43  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      30      30  3169.0  1.6281 34.6762   166.0  1.3921 34.6755   167.1  125.21   34.50    0.00    2.40  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      31      31  3425.0  1.5526 34.6821   170.2  1.2927 34.6820   172.7  125.60   34.11    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      32      32  3681.6  1.5016 34.6873   174.5  1.2166 34.6864   176.1  126.87   33.92    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      33      33  3931.0  1.4988 34.6885   178.0  1.1874 34.6882   177.5  125.50   33.82    0.00    2.36  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      34      34  4201.5  1.4695 34.6916   180.7  1.1293 34.6925   181.0  123.94   33.53    0.00    2.34  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      39      39  4465.1  1.4498 34.6947   185.0  1.0804 34.6947   184.1  122.86   33.33    0.00    2.31  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     214       1      38      38  4693.5  1.4460 34.6970   185.9  1.0502 34.6971   185.8  122.18   33.23    0.00    2.31  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      61      61     1.5 25.4701 36.1084   204.5 25.4698 36.1124   205.1    1.22    0.09    0.00    0.18   1.873   0.989  -9.000 -999.00 -9.0000   106.4  2006.2    -9.0   252.8   20.00  -9.000   -9.00 -9.0000     5.8    1.44 2232222222299962926 2232222222299962926
     215       1      62      62    33.1 25.3756 36.1053   205.2 25.3683 36.1090   205.4    0.80    0.09    0.00    0.17   1.836   0.963  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1       3       3    78.2 25.3372 36.1076   204.7 25.3200 36.1071   205.5    0.79    0.09    0.00    0.17   1.857   0.975  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1      64      64   123.9 24.7541 36.0095   206.7 24.7274 35.9611   202.6    0.58    0.08    0.02    0.17   1.807   0.967  -9.000 -999.00 -9.0000   109.9    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    10.9    1.34 2222222222299969996 2222222222299969996
     215       1       5       5   153.7 23.6191 35.9471   189.9 23.5870 35.9503   187.4    0.58    0.76    0.06    0.26   1.865   0.981  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1       6       6   177.7 22.3254 35.9115   180.7 22.2897 35.9179   179.3    0.57    1.99    0.03    0.35   1.828   0.954  -9.000 -999.00 -9.0000   125.9    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     2.9    0.99 2222222222299929992 2222222222299929992
     215       1       7       7   201.5 21.6185 35.8745   179.2 21.5789 35.8732   178.4    0.57    2.48    0.02    0.37   1.866   0.948  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1      68      68   223.9 20.7011 35.8072   175.3 20.6585 35.8062   177.5    0.56    3.21    0.01    0.41   1.723   0.917  -9.000 -999.00 -9.0000   129.9    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     2.3    0.98 2222222222299969996 2222222222299969996
     215       1      69      69   247.6 19.9102 35.7351   177.2 19.8643 35.7330   176.8    0.77    3.93    0.01    0.46   1.776   0.908  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1      70      70   296.4 18.2176 35.5240   177.4 18.1660 35.5185   175.6    1.81    5.72    0.01    0.59   1.582   0.828  -9.000 -999.00 -9.0000   122.7    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     5.7    0.93 2222222222299929996 2222222222299929996
     215       1      11      11   351.2 15.4248 35.1797   176.0 15.3703 35.1712   175.4    2.64    9.05    0.01    0.80   1.376   0.703  -9.000 -999.00 -9.0000    87.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     4.6    0.84 2222222222299929996 2222222222299929996
     215       1      12      12   405.3 12.2736 34.8301   175.5 12.2196 34.8283   171.2    5.77   14.74    0.01    1.18   0.996   0.513  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1      13      13   457.0 10.7239 34.6850   172.5 10.6680 34.6856   176.1    6.60   17.50    0.01    1.33   0.854   0.430  -9.000 -999.00 -9.0000    16.9    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     2.1    0.80 2222222222299969996 2222222222299969996
     215       1      37      37   506.7  9.1096 34.5437   181.3  9.0535 34.5398   185.6    8.06   20.60    0.00    1.51   0.678   0.351  -9.000 -999.00 -9.0000   -11.4    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     7.0    0.87 2222222222299969996 2222222222299969996
     215       1      15      15   552.6  7.9213 34.4496   177.9  7.8649 34.4460   189.5   10.14   23.37    0.00    1.69   0.500   0.274  -9.000 -999.00 -9.0000   -21.5    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     3.1    1.05 2222222222299969996 2222222222299969996
     215       1      16      16   655.4  6.4533 34.4000   171.0  6.3932 34.3999   170.7   21.83   28.97    0.00    2.05   0.152   0.091  -9.000 -999.00 -9.0000   -71.8    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     6.3    0.82 2222222222299969996 2222222222299969996
     215       1      17      17   759.3  5.5427 34.4085   163.3  5.4777 34.4097   160.6   33.52   31.58    0.00    2.22   0.038   0.025  -9.000 -999.00 -9.0000   -99.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     2.0    0.64 2222222222299969996 2222222222299969996
     215       1      18      18   861.7  4.7910 34.4263   159.5  4.7216 34.4276   155.7   46.06   33.17    0.00    2.33   0.012   0.011  -9.000 -999.00 -9.0000  -136.3    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     9.7    0.44 2222222222299969996 2222222222299969996
     215       1      19      19   962.1  4.2748 34.4539   151.1  4.2003 34.4549   150.9   56.92   34.17    0.00    2.41   0.004   0.005  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     215       1      20      20  1062.8  3.8761 34.4831   149.5  3.7962 34.4835   149.3   66.55   34.68    0.00    2.45   0.000   0.000  -9.000 -999.00 -9.0000  -163.5    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     6.2    0.31 2222222222299969996 2222222222299969996
     215       1      21      21  1215.8  3.3390 34.5190   150.1  3.2512 34.5175   150.2   79.98   35.09    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -184.7    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     3.1    0.15 2222222229999969996 2222222229999969996
     215       1      22      22  1422.0  2.7993 34.5645   150.1  2.7002 34.5640   149.9   94.75   35.26    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -205.9    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     6.8    0.11 2222222229999969996 2222222229999969996
     215       1      23      23  1620.3  2.5085 34.5967   147.0  2.3966 34.5963   148.6  104.70   35.27    0.00    2.50  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     215       1      24      24  1819.1  2.3203 34.6147   148.5  2.1944 34.6147   148.9  110.86   35.48    0.00    2.51  -9.000  -9.000  -9.000 -999.00 -9.0000  -220.8    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000     3.5    0.01 2222222229999969996 2222222229999969996
     215       1      25      25  2023.1  2.1355 34.6319   150.4  1.9950 34.6320   150.3  118.33   35.54    0.00    2.52  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      26      26  2226.1  1.9954 34.6439   151.6  1.8396 34.6438   153.5  121.53   35.36    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      28      28  2429.2  1.9044 34.6523   154.7  1.7323 34.6525   155.3  122.56   35.13    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      27      27  2429.6  1.9023 34.6525   154.7  1.7302 34.6521   155.7  123.44   35.17    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      29      29  2627.4  1.7917 34.6615   158.3  1.6037 34.6607   158.8  125.98   35.05    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      30      30  2833.7  1.7184 34.6678   161.7  1.5126 34.6678   162.2  125.95   34.76    0.00    2.45  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      31      31  3041.6  1.6715 34.6725   165.2  1.4469 34.6725   165.1  125.71   34.52    0.00    2.43  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      32      32  3249.6  1.6204 34.6769   166.4  1.3766 34.6761   168.3  125.47   34.28    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      33      33  3249.8  1.6204 34.6768   166.4  1.3766 34.6757   168.4  125.87   34.35    0.00    2.42  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      34      34  3455.7  1.5595 34.6824   171.9  1.2963 34.6814   172.1  126.71   34.21    0.00    2.40  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      39      39  3625.0  1.5605 34.6828   174.0  1.2799 34.6822   172.9  125.82   34.17    0.00    2.39  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     215       1      38      38  3775.7  1.5501 34.6843   173.1  1.2539 34.6842   174.3  125.15   33.88    0.00    2.37  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999999999 2222222229999999999
     216       1      61      61     2.8 25.6791 36.0810   203.6 25.6785 36.0853   204.5    1.36    0.17    0.00    0.18   1.757   0.946  -9.000 -999.00 -9.0000  -999.0  2001.3    -9.0   249.2   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2232222222299992929 2232222222299992929
     216       1      62      62    32.6 25.6953 36.0810   206.3 25.6881 36.0857   204.6    1.35    0.17    0.00    0.18   1.655   0.923  -9.000 -999.00 -9.0000  -999.0  2002.4    -9.0   252.0   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1       3       3    62.0 25.5810 36.0814   208.9 25.5673 36.0857   204.3    1.12    0.17    0.00    0.18   1.758   0.958  -9.000 -999.00 -9.0000  -999.0  2005.1    -9.0   248.2   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      64      64   102.8 25.5602 36.1042   208.0 25.5375 36.1074   202.7    1.11    0.17    0.00    0.18   1.781   0.950  -9.000 -999.00 -9.0000  -999.0  2008.3    -9.0   255.1   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1       5       5   137.0 23.9101 36.1377   185.3 23.8812 36.1391   180.6    1.10    1.31    0.05    0.33   1.678   0.933  -9.000 -999.00 -9.0000  -999.0  2058.3    -9.0   311.3   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1       6       6   151.1 23.4590 36.1349   183.4 23.4276 36.1365   177.6    1.08    1.80    0.04    0.36   1.770   0.933  -9.000 -999.00 -9.0000  -999.0  2062.8    -9.0   323.1   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1       7       7   190.8 22.0775 36.0499   178.3 22.0395 36.0515   175.8    0.86    2.96    0.02    0.42   1.763   0.925  -9.000 -999.00 -9.0000  -999.0  2073.0    -9.0   344.7   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      68      68   243.7 20.4469 35.8456   179.9 20.4009 35.8463   177.6    0.85    3.68    0.01    0.46   1.711   0.906  -9.000 -999.00 -9.0000  -999.0  2079.1    -9.0   374.2   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      69      69   306.0 17.8389 35.4689   178.9 17.7864 35.4533   176.9    1.46    6.02    0.01    0.60   1.571   0.825  -9.000 -999.00 -9.0000  -999.0  2086.5    -9.0   425.6   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      70      70   364.1 14.6521 35.0785   172.8 14.5975 35.0746   171.8    3.95   10.66    0.01    0.91   1.235   0.654  -9.000 -999.00 -9.0000  -999.0  2105.1    -9.0   522.6   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      11      11   435.8 10.7144 34.6860   173.8 10.6612 34.6838   173.2    7.06   17.79    0.01    1.37   0.753   0.423  -9.000 -999.00 -9.0000  -999.0  2135.5    -9.0   689.4   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      12      12   510.7  8.1060 34.4691   172.6  8.0533 34.4612   183.6   11.01   23.65    0.01    1.72   0.474   0.261  -9.000 -999.00 -9.0000  -999.0  2154.6    -9.0   814.5   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      13      13   572.4  6.9815 34.3887   191.4  6.9270 34.3870   195.6   12.66   25.58    0.01    1.82   0.353   0.207  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299995959 2222222222299995959
     216       1      37      37   634.1  6.2047 34.3385   208.6  6.1479 34.3378   211.6   13.27   26.21    0.01    1.84   0.290   0.173  -9.000 -999.00 -9.0000  -999.0  2156.7    -9.0   840.7   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      15      15   718.0  5.6226 34.3365   199.4  5.5610 34.3364   196.9   20.75   28.78    0.01    2.02   0.125   0.079  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299995959 2222222222299995959
     216       1      16      16   819.9  5.0804 34.3571   181.6  5.0128 34.3494   186.6   27.19   30.44    0.00    2.14   0.072   0.048  -9.000 -999.00 -9.0000  -999.0  2189.2    -9.0   957.9   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      17      17   922.5  4.6615 34.4179   156.8  4.5877 34.4196   157.1   47.37   33.62    0.00    2.38   0.009   0.007  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299995959 2222222222299995959
     216       1      18      18  1025.2  4.1678 34.4658   151.6  4.0888 34.4648   149.5   60.91   34.57    0.00    2.44   0.003   0.000  -9.000 -999.00 -9.0000  -999.0  2244.5    -9.0  1134.8   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222222299992929 2222222222299992929
     216       1      19      19  1179.1  3.4263 34.5117   148.4  3.3407 34.5105   149.9   77.21   35.02    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      20      20  1333.8  2.9414 34.5492   151.8  2.8479 34.5494   150.6   89.79   35.12    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2275.0    -9.0  1172.7   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      21      21  1538.6  2.5838 34.5862   150.5  2.4776 34.5861   149.5  101.58   35.38    0.00    2.51  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      22      22  1743.7  2.3379 34.6125   148.5  2.2180 34.6111   148.9  111.95   35.58    0.00    2.54  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2297.4    -9.0  1186.0   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      23      23  1949.7  2.1832 34.6282   150.5  2.0483 34.6291   149.1  117.25   35.59    0.00    2.53  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      24      24  2155.6  2.0347 34.6418   150.2  1.8845 34.6411   151.3  121.28   35.40    0.00    2.52  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2303.5    -9.0  1167.9   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      25      25  2362.5  1.9218 34.6506   154.3  1.7553 34.6506   155.2  122.52   35.16    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      26      26  2569.0  1.8417 34.6574   157.7  1.6581 34.6570   157.7  124.84   35.16    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2302.5    -9.0  1155.8   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      27      27  2774.3  1.7605 34.6652   160.3  1.5595 34.6645   160.3  125.66   35.02    0.00    2.47  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      28      28  2977.8  1.6997 34.6704   163.6  1.4806 34.6696   163.4  125.62   34.63    0.00    2.46  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2302.3    -9.0  1144.5   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      29      29  3181.8  1.6343 34.6758   166.6  1.3969 34.6749   167.3  125.79   34.44    0.00    2.44  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      30      30  3391.8  1.5913 34.6797   171.3  1.3339 34.6794   170.2  126.61   34.35    0.00    2.42  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2296.7    -9.0  1114.2   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      31      31  3598.7  1.5481 34.6838   173.2  1.2705 34.6832   173.4  125.71   34.06    0.00    2.40  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      32      32  3805.6  1.5248 34.6864   176.6  1.2261 34.6859   175.6  125.24   33.92    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2292.1    -9.0  1109.0   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      33      33  3805.7  1.5246 34.6866   176.6  1.2259 34.6853   175.6  125.20   33.87    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      34      34  4012.6  1.4829 34.6902   179.6  1.1631 34.6901   179.0  125.37   33.68    0.00    2.37  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2290.7    -9.0  1109.3   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999992929 2222222229999992929
     216       1      39      39  4171.8  1.4672 34.6919   183.0  1.1303 34.6912   180.8  124.47   33.54    0.00    2.36  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2222222229999995959 2222222229999995959
     216       1      38      38  4346.2  1.4696 34.6937    -9.0  1.1131 34.6924   181.8  124.00   33.40    0.00    2.35  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2289.7    -9.0  1068.9   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2292222229999992929 2292222229999992929
     217       1      61      61     0.2 25.4808 36.0971    -9.0 25.4808 36.1007   205.4    1.37    0.10    0.00    0.18   1.792   0.939  -9.000 -999.00 -9.0000  -999.0  2005.7    -9.0   253.5   20.00  -9.000   -9.00 -9.0000    -9.0   -9.00 2292222222299992929 2292222222299992929
