EXPOCODE 33RO200501 WHP-ID A16S CRUISE DATES 011105 - 022405 20110831CCHDOSIOCBG                                                                                                                                                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  SALNTY  CTDOXY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    CCL4  TCARBN  ALKALI    PCO2 PCO2TMP  PH_SWS  PH_TMP     DOC  DELC14  C14ERR  DELC13 CDOM325 CDOM340 CDOM380 CDOM412  CDOMSL  CDOMSN   THETA                     QUALT1
                                    DBAR    DBAR  ITS-90  PSS-78  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG    UATM   DEG C           DEG C UMOL/KG  /MILLE  /MILLE  /MILLE     1/M     1/M     1/M     1/M    1/NM    1/NM   DEG C                          *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         ******* *******         ******* ******* ******* ******* ******* ******* *******                                  *
      90       1      35      35   23.50    23.5 26.6261 37.3362 37.3373   202.8   203.0    2.32    0.00    0.01    0.12  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 26.6207 22222222299999999999999999
      90       1      34      34   54.00    54.0 25.2585 37.1247 37.1089   210.9   214.8    2.46    0.00    0.01    0.16  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.2466 22222222299999999999999999
      90       1      33      33   83.80    83.8 23.7717 37.0562 37.0561   219.4   217.9    2.57    0.01    0.01    0.16   1.891   1.221   0.149   1.223  2098.8  2384.3    -9.0   20.00  8.0528   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.7540 22222222222242492999999999
      90       1      32      32  112.40   112.4 23.4505 37.0325 37.0311   214.8   213.1    2.66    0.02    0.01    0.17  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.4270 22222222299999999999999999
      90       1      31      31  163.40   163.4 20.0150 36.3633 36.3681   204.3   202.6    3.06    0.60    0.14    0.27   2.228   1.398   0.133   0.799  2108.2  2307.1    -9.0   20.00  7.9826   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 19.9845 22222222222242492999999999
      90       1      30      30  213.80   213.8 16.6188 35.7419 35.7414   197.2   198.3    3.88    4.93    0.02    0.48  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 16.5839 22222222299999999999999999
      90       1      29      29  263.50   263.5 14.5774 35.4136 35.4123   195.7   197.7    4.69    8.38    0.01    0.66  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 14.5381 22222222299999999999999999
      90       1      28      28  313.90   313.9 12.6565 35.1421 35.1380   184.0   183.0    6.43   13.97    0.01    0.97   2.730   1.531   0.033   0.589  2134.2  2309.4    -9.0   20.00  7.7957   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.6139 22222222222242492999999999
      90       1      27      27  363.60   363.6 11.3212 34.9751 34.9749   175.9   175.6    8.13   17.57    0.01    1.17  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.2752 22222222299999999999999999
      90       1      26      26  413.90   413.9  9.9958 34.8257 34.8270   168.9   168.8   10.42   21.17    0.00    1.39  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  9.9474 22222222299999999999999999
      90       1      25      25  463.90   463.9  8.8612 34.7123 34.7118   159.0   160.9   13.28   24.67    0.00    1.60  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.8107 22222222299999999999999999
      90       1      24      24  549.50   549.5  7.0081 34.5557 34.5521   153.7   156.8   19.27   29.38    0.00    1.89  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  6.9556 22222222299999999999999999
      90       1      23      23  650.60   650.6  5.6675 34.4757 34.4720   159.4   157.0   25.19   31.98    0.00    2.06   0.578   0.299   0.013   0.598    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  5.6116 22222222222249999999999999
      90       1      22      22  748.90   748.9  4.5195 34.4366 34.4359   169.4   169.3   32.11   32.96    0.00    2.14  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.4613 22222222299999999999999999
      90       1      21      21  848.70   848.7  4.0690 34.4581 34.4567   172.2   173.3   36.21   32.98    0.00    2.15  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.0054 22222222299999999999999999
      90       1      20      20  948.90   948.9  3.8544 34.5106 34.5097   175.5   175.6   38.48   32.44    0.00    2.11  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.7840 22222666699999999999999999
      90       1      19      19 1051.00  1051.0  3.7737 34.5802 34.5797   179.5   178.9   38.24   31.37    0.00    2.05  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.6955 22222222299999999999999999
      90       1      18      18 1149.60  1149.6  3.7893 34.6554 34.6545   184.8   184.9   36.34   29.98    0.00    1.95   0.023   0.013   0.000   0.094  2210.8  2329.7    -9.0   20.00  7.6150   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.7026 22222222222242492999999999
      90       1      17      17 1249.10  1249.1  3.8454 34.7299 34.7334   191.9   191.8   33.52   28.40    0.00    1.83  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.7495 22222222299999999999999999
      90       1      16      16 1400.10  1400.1  3.7747 34.8224 34.8214   206.9   206.8   30.37   25.83    0.00    1.66  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.6663 22222222299999999999999999
      90       1      15      15 1601.10  1601.1  3.5518 34.8879 34.8870   224.3   225.4   28.76   23.31    0.01    1.49   0.010   0.010   0.000   0.069    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.4279 22222222222249999999999999
      90       1      14      14 1800.90  1800.9  3.3152 34.9094 34.9088   235.6   236.1   29.82   22.20    0.00    1.42  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.1763 22222222299999999999999999
      90       1      13      13 1999.50  1999.5  3.1129 34.9133 34.9122   240.5   240.3   32.23   21.82    0.00    1.41  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.9588 22222222299999999999999999
      90       1      12      12 2198.90  2198.9  2.9416 34.9085 34.9079   241.9   241.3   35.61   21.99    0.00    1.42  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7717 22222222299999999999999999
      90       1      11      11 2401.20  2401.2  2.8342 34.9040 34.9030   241.5   242.3   38.12   22.12    0.00    1.44   0.001  -0.001   0.000   0.030    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6470 22222222222249999999999999
      90       1      10      10 2600.70  2600.7  2.7599 34.9019 34.9016   241.8   242.0   39.95   22.12    0.00    1.45  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.5547 22222222299999999999999999
      90       1       9       9 2799.20  2799.2  2.7095 34.8997 34.8983   242.0   242.0   41.10   22.20    0.00    1.45  -9.000  -9.000  -9.000  -9.000    -9.0  2349.6    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4857 22222222299999499999999999
      90       1       8       8 3049.20  3049.2  2.6500 34.8982 34.8969   242.7   242.9   41.94   22.18    0.00    1.46  -0.001   0.004   0.000   0.024  2188.4    -9.0    -9.0   20.00  7.7197   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4019 22222222222242992999999999
      90       1       7       7 3349.10  3349.1  2.5518 34.8960 34.8954   245.1   246.5   42.44   21.85    0.00    1.44  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.2745 22222222299999999999999999
      90       1       6       6 3650.50  3650.5  2.2803 34.8762 34.8761   246.4   246.3   49.18   22.51    0.00    1.50  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.9773 22222222299999999999999999
      90       1       5       5 3950.80  3950.8  1.7554 34.8247 34.8254   240.2   239.9   68.73   24.95    0.00    1.69  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.4339 22222222299999999999999999
      90       1       4       4 4250.40  4250.4  1.3593 34.7832 34.7820   233.9   233.6   85.05   27.12    0.00    1.85   0.004   0.009   0.005   0.036  2230.0    -9.0    -9.0   20.00  7.6692   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.0162 22222666622242992999999999
      90       1       3       3 4550.60  4550.6  1.0284 34.7478 34.7468   229.0   229.2   98.64   28.89    0.00    1.98  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6620 22222666699999999999999999
      90       1       2       2 4900.90  4900.9  0.8320 34.7242 34.7232   225.5   225.4  107.59   30.09    0.00    2.08  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.4318 22222666699999999999999999
      90       1       1       1 5228.00  5228.0  0.7888 34.7154 34.7174   224.0   224.0  110.68   30.53    0.00    2.12   0.048   0.025   0.000   0.114  2253.1  2360.8    -9.0   20.00  7.6285   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.3514 22322666622242292999999999
      91       1      36      36    2.00     2.0 27.0805 37.4375 37.4374   200.8   200.4    1.07    0.00    0.00    0.08   1.484   0.911   0.109   1.165  2100.3  2437.1    -9.0   20.00  8.0792   25.00   73.30    56.0     2.9    1.68 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 27.0800 22222222223246292222999999
      91       1      35      35   23.80    23.8 27.0242 37.4347 37.4255   201.7   201.1    1.08    0.00    0.00    0.08   1.691   1.041   0.148   1.423  2101.5  2461.6    -9.0   20.00  8.0737   25.00   72.65  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 27.0187 22222222223242396299999999
      91       1      34      34   54.50    54.5 26.1943 37.3684 37.3660   208.3   207.0    0.97    0.01    0.00    0.14   1.644   1.008   0.128   1.199  2106.8  2482.5    -9.0   20.00  8.0680   25.00   72.21    58.7     3.1    1.50 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 26.1820 22222222222242392222999999
      91       1      33      33   84.60    84.6 23.8134 37.0215 37.0208   219.3   220.2    1.02    0.01    0.00    0.16  -9.000  -9.000  -9.000  -9.000  2093.9  2431.4    -9.0   20.00  8.0550   25.00   71.22  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.7956 22222222299992292299999999
      91       1      32      32  114.30   114.3 23.1684 36.9570 36.9545   212.6   215.1    1.06    0.02    0.00    0.17   2.089   1.249   0.162   1.198  2102.9  2429.4    -9.0   20.00  8.0420   25.00   67.04    47.3     5.5    1.67 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.1447 22222222222242292222999999
      91       1      31      31  163.70   163.7 21.4966 36.6392 36.6497   209.1   208.8    1.20    0.13    0.04    0.19  -9.000  -9.000  -9.000  -9.000  2101.8  2405.2    -9.0   20.00  8.0139   25.00   59.69    70.9     3.7    1.50 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 21.4644 22222222299992292222999999
      91       1      30      30  213.60   213.6 17.3946 35.8690 35.8432   197.6   198.7    2.10    4.08    0.02    0.43   2.558   1.470   0.087   0.622  2111.0  2359.7    -9.0   20.00  7.9318   25.00   53.08  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 17.3586 22222222223242292299999999
      91       1      29      29  264.10   264.1 14.6708 35.4229 35.4267   196.0   196.7    3.21    8.15    0.00    0.64   2.922   1.610   0.034   0.545  2112.4  2333.2    -9.0   20.00  7.8696   25.00   49.57    86.8     3.5    1.13 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 14.6312 22222222223243292222999999
      91       1      28      28  309.60   309.6 12.5959 35.1291 35.1373   187.6   186.8    5.03   13.33    0.00    0.93   2.991   1.628   0.037   0.637  2134.2  2325.2    -9.0   20.00  7.8484   25.00   47.00    62.2     3.1    1.07 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.5539 22222222222242392222999999
      91       1      27      27  362.80   362.8 11.0971 34.9491 34.9583   175.4   174.1    7.37   17.92    0.00    1.19   2.541   1.355   0.040   0.663  2150.2  2301.2    -9.0   20.00  7.7452   25.00   44.62    45.6     2.9    1.03 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.0518 22222222222242292222999999
      91       1      26      26  413.70   413.7  9.8707 34.8146 34.8167   167.1   166.1    9.98   21.46    0.00    1.40   2.240   1.166   0.045   0.768  2163.3  2295.9    -9.0   20.00  7.7013   25.00   43.22    11.9     3.4    1.01 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  9.8226 22222222222242292222999999
      91       1      25      25  462.50   462.5  8.5811 34.6870 34.6960   162.1   161.6   13.05   24.80    0.00    1.60   1.964   0.984   0.043   0.867  2176.3  2294.9    -9.0   20.00  7.6565   25.00   41.89     2.8     2.8    0.96 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.5317 22222222222242292222999999
      91       1      24      24  549.80   549.8  6.7566 34.5423 34.5406   152.4   154.3   19.65   29.95    0.00    1.92   1.057   0.508   0.015   0.680  2196.0  2293.0    -9.0   20.00  7.6002   25.00   -9.00   -39.3     2.3    0.93 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  6.7052 22222222222242292922999999
      91       1      23      23  648.50   648.5  5.2988 34.4579 34.4572   159.4   160.9   26.20   32.19    0.00    2.07   0.463   0.225   0.009   0.527  2206.3  2297.4    -9.0   20.00  7.5774   25.00   40.19   -85.0     2.7    0.97 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  5.2450 22222222222242292222999999
      91       1      22      22  748.90   748.9  4.4337 34.4235 34.4266   173.1   175.6   31.61   32.33    0.00    2.10   0.368   0.178   0.007   0.534  2204.7  2300.1    -9.0   20.00  7.5842   25.00   -9.00  -112.8     3.8    0.96 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.3760 22222222222242292922999999
      91       1      21      21  848.70   848.7  3.9075 34.4351 34.4348   182.6   183.5   36.75   32.15    0.00    2.10   0.302   0.140   0.009   0.501  2209.3  2305.0    -9.0   20.00  7.5918   25.00   39.51  -113.0     3.6    0.95 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.8450 22222222222242292222999999
      91       1      20      20  949.50   949.5  3.7185 34.4917 34.4937   183.6   183.1   39.35   31.83    0.00    2.09   0.176   0.088   0.009   0.338  2212.4  2309.6    -9.0   20.00  7.5930   25.00   -9.00  -113.8     4.1    0.91 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.6491 22222666622246292922999999
      91       1      19      19 1047.80  1047.8  3.7609 34.5923 34.5907   183.9   182.8   37.66   30.72    0.00    2.01   0.082   0.040   0.007   0.187  2213.1  2310.2    -9.0   20.00  7.6034   25.00   39.09  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.6830 22222222222242696299999999
      91       1      18      18 1148.00  1148.0  3.9406 34.7028 34.7037   186.6   186.6   32.79   28.97    0.00    1.88   0.028   0.015   0.005   0.087  2206.7  2309.1    -9.0   20.00  7.6208   25.00   -9.00  -124.7     4.1    0.91 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.8526 22222222222242292922999999
      91       1      17      17 1248.60  1248.6  4.0573 34.7885 34.7873   194.1   194.4   28.86   27.08    0.00    1.74   0.028   0.015   0.005   0.083  2199.8  2310.7    -9.0   20.00  7.6423   25.00   39.14  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.9594 22222222222242292299999999
      91       1      16      16 1399.40  1399.4  3.9895 34.8672 34.8671   209.4   211.3   25.82   24.45    0.00    1.56   0.045   0.023   0.000   0.126  2189.3  2314.3    -9.0   20.00  7.6732   25.00   -9.00  -106.9     4.6    0.99 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.8787 22222222222242292922999999
      91       1      15      15 1599.40  1599.4  3.6850 34.9040 34.9037   227.4   227.3   25.87   22.68    0.00    1.44   0.037   0.019   0.003   0.116  2182.1  2315.7    -9.0   20.00  7.6980   25.00   39.30  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.5597 22222222222242292299999999
      91       1      14      14 1799.00  1799.0  3.3583 34.9198 34.9192   238.3   238.1   27.58   21.54    0.00    1.38   0.021   0.011   0.004   0.086  2178.7  2317.1    -9.0   20.00  7.7151   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.2190 22222222222242292999999999
      91       1      13      13 1999.20  1999.2  3.1254 34.9179 34.9177   242.7   241.8   30.65   21.47    0.00    1.38   0.014   0.007   0.004   0.057  2179.1  2323.1    -9.0   20.00  7.7185   25.00   39.14  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.9711 22222222222242292299999999
      91       1      12      12 2199.00  2199.0  2.9448 34.9094 34.9094   241.6   241.3   34.52   21.74    0.00    1.41   0.005   0.001   0.004   0.032  2183.6  2324.7    -9.0   20.00  7.7176   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7748 22222222222242292999999999
      91       1      11      11 2398.60  2398.6  2.8398 34.9057 34.9061   241.9   241.7   36.73   21.85    0.00    1.42   0.010   0.002   0.000   0.022  2185.2  2329.0    -9.0   20.00  7.7161   25.00   39.28  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6527 22222222222242292299999999
      91       1      10      10 2599.90  2599.9  2.7579 34.9019 34.9020   241.8   241.7   38.78   21.98    0.00    1.43  -0.003   0.004   0.000   0.019  2188.0  2335.3    -9.0   20.00  7.7228   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.5528 22222222222242292999999999
      91       1       9       9 2798.70  2798.7  2.7060 34.9010 34.9031   242.3   242.4   39.71   21.98    0.00    1.43  -9.000  -9.000  -9.000  -9.000  2187.9  2333.3    -9.0   20.00  7.7186   25.00   39.06  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4823 22222222299992292299999999
      91       1       8       8 3039.00  3039.0  2.6692 34.9017 34.9020   243.5   244.0   39.96   21.85    0.00    1.42   0.008   0.001   0.001   0.025  2189.6  2332.3    -9.0   20.00  7.7206   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4217 22222222222242292999999999
      91       1       7       7 3348.70  3348.7  2.5792 34.9004 34.9010   246.6   247.2   40.18   21.55    0.00    1.41   0.002   0.001   0.000   0.035  2186.3  2335.2    -9.0   20.00  7.7227   25.00   38.81  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.3012 22222222222242292299999999
      91       1       6       6 3650.40  3650.4  2.3008 34.8785 34.8790   246.5   247.3   47.39   22.32    0.00    1.47  -9.000  -9.000  -9.000  -9.000  2193.9  2337.1    -9.0   20.00  7.7139   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.9972 22222222299992292999999999
      91       1       5       5 3949.10  3949.1  1.8977 34.8386 34.8400   241.5   242.3   62.66   24.23    0.00    1.63   0.009   0.004   0.003   0.034  2206.0  2344.1    -9.0   20.00  7.7001   25.00   38.17  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.5723 22222222222242292299999999
      91       1       4       4 4248.70  4248.7  1.4341 34.7905 34.7899   234.7   235.1   81.29   26.62    0.00    1.81  -9.000  -9.000  -9.000  -9.000  2224.4  2350.3    -9.0   20.00  7.6698   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.0890 22222666699992292999999999
      91       1       3       3 4549.70  4549.7  1.0937 34.7540 34.7545   229.7   230.0   95.16   28.46    0.00    1.95   0.013   0.008   0.000   0.054  2238.1  2359.3    -9.0   20.00  7.6522   25.00   39.35  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7252 22222666622242292299999999
      91       1       2       2 4948.60  4948.6  0.8449 34.7247 34.7248   226.1   225.7  106.03   29.86    0.00    2.06   0.040   0.020   0.000   0.095  2247.3  2362.2    -9.0   20.00  7.6334   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.4387 22222666622242696999999999
      91       1       1       1 5311.30  5311.3  0.7898 34.7145 34.7146   224.3   223.8  109.76   30.32    0.00    2.11   0.058   0.025   0.000   0.117  2251.8  2361.8    -9.0   20.00  7.6251   25.00   38.65  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.3422 22222666666646292299999999
      92       1      36      36    2.70     2.7 27.0781 37.3533 37.3563   200.0   200.0    2.21    0.00    0.00    0.07   1.595   1.013   0.129   1.362  2091.7  2446.8    -9.0   20.00  8.0822   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 27.0775 22222222222246696999999999
      92       1      35      35   25.00    25.0 27.0781 37.3533 37.3547   200.1   200.3    2.20    0.00    0.00    0.07  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 27.0723 22222222299999999999999999
      92       1      34      34   49.60    49.6 26.4167 37.3662 37.3547   205.4   207.1    2.23    0.01    0.00    0.11  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 26.4054 22222222299999999999999999
      92       1      33      33   73.80    73.8 24.7316 37.2431 37.2383   216.3   216.1    2.28    0.01    0.00    0.14  -9.000  -9.000  -9.000  -9.000  2096.6  2442.0    -9.0   20.00  8.0683   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 24.7155 22222222299992292999999999
      92       1      32      32   98.90    98.9 24.1999 37.2075 37.2047   213.6   212.5    2.30    0.02    0.00    0.15  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 24.1787 22222222299999999999999999
      92       1      31      31  150.50   150.5 22.6619 36.8784 36.8693   206.6   204.9    2.47    0.06    0.02    0.19  -9.000  -9.000  -9.000  -9.000  2104.7  2419.0    -9.0   20.00  8.0257   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 22.6312 22222222299992292999999999
